,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
2278,KUJGIG,CN(N)c1ccccc1.Cc1c(C)c(C)c(C)c1C.Cc1cc(C)cc(NC2=NCCC2)c1.c1ccncc1,22,3,"[(2, 3), (3, 4), (3, 18), (3, 24), (3, 14), (3, 26), (3, 28), (3, 30), (3, 32)]","[2, 4, 18, 24, 14, 26, 28, 30, 32]","[7, 7, 7, 6, 7, 6, 6, 6, 6]","['DOUBLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
2279,KUJGOM,CN(C)N.CN(C)c1ccncc1.Cc1c(C)c(C)c(C)c1C.Cc1cc(C)cc(NC2=NCCC2)c1,22,4,"[(3, 4), (4, 5), (4, 19), (4, 28), (4, 15), (4, 30), (4, 32), (4, 34), (4, 36)]","[3, 5, 19, 28, 15, 30, 32, 34, 36]","[7, 7, 7, 6, 7, 6, 6, 6, 6]","['DOUBLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
2280,KUKQEN,C1CCOC1.CN(C)CCN(Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O)Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O.Cl,22,1,"[(0, 1), (1, 2), (1, 40), (1, 6), (1, 9), (1, 19)]","[0, 2, 40, 6, 9, 19]","[17, 8, 8, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2281,KUKQIR,CN(C)CCN(Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O)Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O.Cl.c1ccncc1,22,1,"[(0, 1), (1, 2), (1, 40), (1, 6), (1, 9), (1, 19)]","[0, 2, 40, 6, 9, 19]","[17, 8, 7, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2282,KUKRAK,CN(C)CCN(Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O)Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O.Cc1ccccc1N(C)C,22,14,"[(1, 14), (5, 14), (13, 14), (14, 15), (14, 25), (14, 22)]","[1, 5, 13, 15, 25, 22]","[7, 7, 8, 6, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2283,KUKXUJ,CC1=CC(c2ccccc2)=C([Si](C)(C)C)C2C(C)C1C(c1ccccc1)C2[Si](C)(C)C.c1cccc1,22,14,"[(4, 14), (6, 14), (7, 14), (8, 14), (9, 14), (14, 15), (14, 16), (14, 17), (14, 18), (14, 19)]","[4, 6, 7, 8, 9, 15, 16, 17, 18, 19]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
2284,KUMBAX,COc1ccccc1[Si](C)(C)N[Si](C)(C)c1ccccc1OC.Cl.Cl.Cl,22,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[17, 17, 17, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
2285,KUMWEU,C=C(C)c1cccc1.Cl.Cl.c1cccc1,22,1,"[(0, 1), (1, 2), (1, 3), (1, 8), (1, 4), (1, 5), (1, 6), (1, 7), (1, 9), (1, 10), (1, 11), (1, 12)]","[0, 2, 3, 8, 4, 5, 6, 7, 9, 10, 11, 12]","[17, 17, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
2286,KUPNIU,CC[Si](CC)(c1cc(C)cc(C(C)(C)C)c1O)c1c2cc(C(C)(C)C)ccc2c2ccc(C(C)(C)C)cc12.Cl.Cl,22,1,"[(0, 1), (1, 2), (1, 3), (1, 16), (1, 17), (1, 22), (1, 23), (1, 28)]","[0, 2, 3, 16, 17, 22, 23, 28]","[17, 17, 8, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
2287,KUQQAP,C1=CC(CP(c2ccccc2)c2ccccc2)=NC1.Cl.Cl.Cl.Cl,22,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8)]","[0, 2, 3, 4, 5, 8]","[17, 17, 17, 17, 7, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
