,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
14,ATIHUH,CO1CCO(C)[K]123456789%10c1c2c3c4(c5c6c7([Si](c2ccccc2)(c2ccccc2)c2ccccc2)c18)[Si](c1ccccc1)(c1ccccc1)c91ccccc1%10.c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccccc([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1,21,34,"[(26, 34), (27, 34), (32, 34), (33, 34), (34, 35), (34, 36), (34, 37), (34, 38), (34, 39), (34, 40), (34, 41), (34, 42)]","[26, 27, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
15,AVAVEY,O.O=S(=O)(O)C(F)(F)F.O=S(=O)(O)C(F)(F)F.O=S(=O)(O)C(F)(F)F.c1cc(C2=NC3c4ccccc4CC3O2)nc(C2=NC3c4ccccc4CC3O2)c1,21,1,"[(0, 1), (1, 2), (1, 10), (1, 18), (1, 26), (1, 43), (1, 45)]","[0, 2, 10, 18, 26, 43, 45]","[8, 8, 8, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
16,AXEWOQ,C1CCOC1.C1CCOC1.FC(F)(F)c1cc(-c2cccs2)[nH]n1.FC(F)(F)c1cc(-c2cccs2)[nH]n1.FC(F)(F)c1cc(-c2cccs2)[nH]n1,21,14,"[(5, 14), (6, 14), (14, 15), (14, 29), (14, 43), (14, 48), (14, 16), (14, 30)]","[5, 6, 15, 29, 43, 48, 16, 30]","[7, 7, 7, 7, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
17,AZAGIU,CN(C)CCN(C)C.Cc1cc(C)c(NC=CNc2c(C)cc(C)cc2C)c(C)c1.Cl,21,1,"[(0, 1), (1, 2), (1, 24), (1, 5), (1, 29)]","[0, 2, 24, 5, 29]","[17, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
18,AZAHER,C[Si](C)(C)C[Si](C)(C)C.Cc1cc(C)c(NC=CNc2c(C)cc(C)cc2C)c(C)c1.Cc1cc(C)c(NC=CNc2c(C)cc(C)cc2C)c(C)c1,21,19,"[(6, 19), (9, 19), (19, 20), (19, 29), (19, 32)]","[6, 9, 20, 29, 32]","[7, 7, 6, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
19,BAFVIQ,C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C,21,5,"[(4, 5), (5, 6), (5, 15)]","[4, 6, 15]","[7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
20,BAFVUC,C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)[N-][Si](C)(C)C,21,5,"[(4, 5), (5, 6), (5, 15)]","[4, 6, 15]","[7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
21,BAFWAJ,C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)[N-][Si](C)(C)C,21,5,"[(4, 5), (5, 6), (5, 15)]","[4, 6, 15]","[7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
22,BAFWIR,C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.O=C=O[K]12345O6CCO1CCO2CCO3CCO4CCO5CC6,21,9,"[(4, 9), (9, 10), (9, 32), (9, 41)]","[4, 10, 32, 41]","[7, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
23,BAHDIA,CP(C)c1ccccc1P(C)C.CP(C)c1ccccc1P(C)C.I.I.I,21,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 16), (1, 13), (1, 25)]","[0, 2, 3, 4, 16, 13, 25]","[53, 53, 53, 15, 15, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
24,BAHDOG,CP(C)CCP(C)C.CP(C)CCP(C)C.I.I.I,21,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 12), (1, 9), (1, 17)]","[0, 2, 3, 4, 12, 9, 17]","[53, 53, 53, 15, 15, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
25,BAKPOT,C1CCOC1.CC(CN[Si](C)(C)C)(CN[Si](C)(C)C)c1ccccn1.Cl,21,1,"[(0, 1), (1, 2), (1, 22), (1, 7), (1, 17)]","[0, 2, 22, 7, 17]","[17, 7, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
26,BAKPUZ,C1CCOC1.C[Si](C)(C)NCCN(CCN[Si](C)(C)C)[Si](C)(C)C.Cl,21,1,"[(0, 1), (1, 2), (1, 21), (1, 5), (1, 8)]","[0, 2, 21, 5, 8]","[17, 7, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
27,BAKQEK,C1CCOC1.C[Si](C)(C)C.Cc1cc(C)c(NCC(C)(CNc2c(C)cc(C)cc2C)c2ccccn2)c(C)c1,21,21,"[(6, 21), (11, 21), (21, 22), (21, 27), (21, 32)]","[6, 11, 22, 27, 32]","[7, 7, 6, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
28,BALRIS,Cc1cccc(C=NCCN(CCN=Cc2cccc(C)c2O)CCN=Cc2cccc(C)c2O)c1O,21,23,"[(7, 23), (13, 23), (22, 23), (23, 24), (23, 26), (23, 35)]","[7, 13, 22, 24, 26, 35]","[7, 7, 8, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
29,BEBRUW,CC(C)(C)C.Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C,21,5,"[(4, 5), (5, 6), (5, 16), (5, 8), (5, 10), (5, 12), (5, 14), (5, 18), (5, 20), (5, 22), (5, 24)]","[4, 6, 16, 8, 10, 12, 14, 18, 20, 22, 24]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
30,BEGYUL,CC(C)(C)P(Cc1cccc(CP(C(C)(C)C)C(C)(C)C)c1)C(C)(C)C.C[Si](C)(C)C.C[Si](C)(C)C,21,21,"[(4, 21), (12, 21), (21, 22), (21, 27), (21, 32)]","[4, 12, 22, 27, 32]","[15, 15, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
31,BEGZOG,CC(C)(C)P(Oc1cccc(OP(C(C)(C)C)C(C)(C)C)c1)C(C)(C)C.C[Si](C)(C)C.C[Si](C)(C)C,21,21,"[(4, 21), (12, 21), (21, 22), (21, 27), (21, 32)]","[4, 12, 22, 27, 32]","[15, 15, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
32,BENLEP,O.O=C(O)c1cccc(CN2CCOCc3cccc(n3)COCCN(Cc3cccc(C(=O)O)n3)Cc3cccc(n3)C2)n1,21,1,"[(0, 1), (1, 2), (1, 33), (1, 40), (1, 43), (1, 45)]","[0, 2, 33, 40, 43, 45]","[8, 8, 7, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
33,BEQNEQ,O.O.O=C([O-])CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,21,1,"[(0, 1), (1, 2), (1, 3), (1, 7), (1, 10), (1, 14), (1, 18), (1, 22)]","[0, 2, 3, 7, 10, 14, 18, 22]","[8, 8, 8, 7, 7, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
34,BERGUD,C1CCOC1.C1CCOC1.CCc1cccc(CC)c1N=Cc1cccc(C=Nc2c(CC)cccc2CC)c1.Cl.Cl,21,1,"[(0, 1), (1, 2), (1, 3), (1, 8), (1, 13), (1, 20), (1, 32)]","[0, 2, 3, 8, 13, 20, 32]","[17, 17, 8, 8, 6, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
