,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
662,POXGUG,NC(=O)CN1Cc2cccc(n2)CN(CC(N)=O)Cc2cccc(n2)CN(CC(N)=O)Cc2cccc(n2)C1,60,3,"[(2, 3), (3, 4), (3, 8), (3, 16), (3, 25), (3, 28), (3, 37), (3, 38), (3, 39)]","[2, 4, 8, 16, 25, 28, 37, 38, 39]","[8, 8, 7, 7, 7, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
663,PUGZOG,C1=CC=CC=CC=C1.C1CCOC1.C1CCOC1.C1CCOC1.C1CCOC1,60,5,"[(3, 5), (5, 6), (5, 11), (5, 16), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]","[3, 6, 11, 16, 21, 22, 23, 24, 25, 26, 27, 28]","[8, 8, 8, 8, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
664,PULPOE,O.O.O.O.O=CO.c1cnc(-c2nnc(Cc3nnc(-c4cnccn4)[nH]3)[nH]2)cn1,60,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 18), (1, 24), (1, 30)]","[0, 2, 3, 4, 5, 8, 18, 24, 30]","[8, 8, 8, 8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
665,PULTOH,O.O.O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,60,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 19), (1, 34), (1, 9), (1, 24), (1, 39)]","[0, 2, 3, 4, 19, 34, 9, 24, 39]","[8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
666,PUMHIR,O=C(O)c1cccc(P(=O)(c2ccccc2)c2ccccc2)n1.O=C(O)c1cccc(P(=O)(c2ccccc2)c2ccccc2)n1.O=C(O)c1cccc(P(=O)(c2ccccc2)c2ccccc2)n1,60,3,"[(2, 3), (3, 4), (3, 27), (3, 50), (3, 12), (3, 14), (3, 35), (3, 37), (3, 69)]","[2, 4, 27, 50, 12, 14, 35, 37, 69]","[8, 8, 8, 8, 7, 8, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
667,PUQNUL,C1CCOC1.C1CCOC1.C1CCOC1.Cc1ccccc1.Cc1ccccc1.Cc1ccccc1,60,7,"[(0, 7), (7, 8), (7, 15), (7, 22), (7, 27), (7, 32)]","[0, 8, 15, 22, 27, 32]","[6, 6, 6, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
668,PYOXND,On1ccccc1.On1ccccc1.On1ccccc1.On1ccccc1.On1ccccc1.On1ccccc1.On1ccccc1.On1ccccc1,60,7,"[(0, 7), (7, 8), (7, 15), (7, 22), (7, 29), (7, 36), (7, 43), (7, 50)]","[0, 8, 15, 22, 29, 36, 43, 50]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
669,QACRUI,O.O=C([O-])CN(CC(=O)O)CC(=O)O.O=C([O-])CN(CC(=O)[O-])CC(=O)O,60,1,"[(0, 1), (1, 2), (1, 15), (1, 6), (1, 10), (1, 14), (1, 19), (1, 23), (1, 27)]","[0, 2, 15, 6, 10, 14, 19, 23, 27]","[8, 8, 8, 7, 8, 8, 7, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
670,QAGJAL,Cl.O.O.O.O=C1N2CN3C(=O)N4CN5C(=O)N6CN7C(=O)N8CN9C(=O)N%10CN1C1C2N2CN%11C%12=O[K]%13%14%15(Cl)O=C2N1CN1C(=O%13)N(CN2C(=O%14)N(CN%13C(=O%15)N(CN%12C4C3%11)C5C6%13)C7C82)C9C%101,60,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 51), (1, 56), (1, 61), (1, 66)]","[0, 2, 3, 4, 5, 51, 56, 61, 66]","[8, 8, 8, 17, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
671,QAHRID,CC(C)(C)O.CC(C)(C)O1[Na]23O(C(C)(C)C)[Na]45O(C(C)(C)C)[Na]67O(C(C)(C)C)[Na]1(O1(C(C)(C)C)[Na]8O2(C(C)(C)C)[Na]2O4(C(C)(C)C)[Na]4O6(C(C)(C)C)[Na]1O824C(C)(C)C)[OH]357,60,5,"[(4, 5), (5, 6), (5, 30), (5, 35), (5, 41), (5, 47)]","[4, 6, 30, 35, 41, 47]","[8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
