,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
531,LUJJAD,C1CCOC1.C1CCOC1.C[Si](C)(C)c1cc([Si](C)(C)C)c([Si](C)(C)C)c1.I.I,58,1,"[(0, 1), (1, 2), (1, 3), (1, 8), (1, 13), (1, 14), (1, 15), (1, 16), (1, 17)]","[0, 2, 3, 8, 13, 14, 15, 16, 17]","[53, 53, 8, 8, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
532,LUJJEH,C1CCOC1.C[Si](C)(C)c1cc([Si](C)(C)C)c([Si](C)(C)C)c1.C[Si](C)(C)c1cc([Si](C)(C)C)c([Si](C)(C)C)c1.I,58,1,"[(0, 1), (1, 2), (1, 7), (1, 24), (1, 8), (1, 9), (1, 10), (1, 11), (1, 25), (1, 26), (1, 27), (1, 28)]","[0, 2, 7, 24, 8, 9, 10, 11, 25, 26, 27, 28]","[53, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
533,LUJJIL,C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)c1cc([Si](C)(C)C)c([Si](C)(C)C)c1,58,9,"[(4, 9), (9, 10), (9, 19), (9, 20), (9, 21), (9, 22), (9, 23)]","[4, 10, 19, 20, 21, 22, 23]","[7, 7, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
534,LURZUU,CC(C)c1cccc(C(C)C)c1N1CC[N+](CC(C)(C)[O-])=C1[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.I,58,1,"[(0, 1), (1, 2), (1, 28), (1, 37)]","[0, 2, 28, 37]","[53, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
535,LUSBIL,CC(C)c1cccc(C(C)C)c1N1CCN(CC(C)(C)O)C1NN=NC12CC3CC(CC(C3)C1)C2.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C,58,21,"[(20, 21), (21, 22), (21, 36), (21, 45), (21, 24)]","[20, 22, 36, 45, 24]","[8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
536,MABPUE,C1COCCOCCNCCOCCOCCN1.O=N(O)O.O=N(O)O.O=N(O)O,58,3,"[(2, 3), (3, 4), (3, 5), (3, 9), (3, 13), (3, 8), (3, 12), (3, 16), (3, 19), (3, 22), (3, 25), (3, 28)]","[2, 4, 5, 9, 13, 8, 12, 16, 19, 22, 25, 28]","[8, 8, 8, 8, 7, 8, 8, 8, 8, 7, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
537,MALMOD,O.O.O.O.O.O.O=C(O)C[NH2+]CC(=O)O.O=N(O)O,58,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 16), (1, 19)]","[0, 2, 3, 4, 5, 6, 7, 16, 19]","[8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
538,MALXIG,Oc1c(-c2ccccc2)cccc1-c1ccccc1.Oc1c(-c2ccccc2)cccc1-c1ccccc1.Oc1c(-c2ccccc2)cccc1-c1ccccc1,58,19,"[(0, 19), (19, 20), (19, 39), (19, 32), (19, 46), (19, 47), (19, 48), (19, 49), (19, 50), (19, 51)]","[0, 20, 39, 32, 46, 47, 48, 49, 50, 51]","[8, 8, 8, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
539,MALYAA,CC(C)(C)c1cccc1.I.I.c1ccncc1.c1ccncc1.c1ccncc1,58,1,"[(0, 1), (1, 2), (1, 3), (1, 12), (1, 18), (1, 24), (1, 4), (1, 5), (1, 6), (1, 7)]","[0, 2, 3, 12, 18, 24, 4, 5, 6, 7]","[53, 53, 6, 7, 7, 7, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
540,MAVTOV,CC(C)(C)c1cc(C(C)(C)C)nn1.CC(C)(C)c1cc(C(C)(C)C)nn1.CC(C)(C)c1cc(C(C)(C)C)nn1.CC(C)(C)c1cc(C(C)(C)C)nn1,58,9,"[(7, 9), (8, 9), (9, 10), (9, 23), (9, 36), (9, 11), (9, 24), (9, 37)]","[7, 8, 10, 23, 36, 11, 24, 37]","[7, 7, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
541,MAWXEO,O=N(O)O.O=N(O)O.O=N(O)O.O=P(CCP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1.O=P(CCP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1.O[PH](CCP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,58,3,"[(2, 3), (3, 4), (3, 5), (3, 9), (3, 13), (3, 42), (3, 71), (3, 8), (3, 12)]","[2, 4, 5, 9, 13, 42, 71, 8, 12]","[8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'DOUBLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
542,MEBJIQ,CC1=C(C)N(C)=CN1C.C[Si](C)(C)N=P(CP(=N[Si](C)(C)C)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1.I.I,58,1,"[(0, 1), (1, 2), (1, 3), (1, 40), (1, 5), (1, 23)]","[0, 2, 3, 40, 5, 23]","[53, 53, 6, 6, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
543,MEBJUC,COCCOC.C[Si](C)(C)N=P(CP(=N[Si](C)(C)C)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1.I,58,1,"[(0, 1), (1, 2), (1, 39), (1, 4), (1, 22), (1, 43)]","[0, 2, 39, 4, 22, 43]","[53, 6, 8, 7, 7, 8]","['SINGLE', 'DOUBLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
544,MEBKEN,CC1=C(C)N(C)=CN1C.CC1=C(C)N(C)=CN1C.C[Si](C)(C)N=P(CP(=N[Si](C)(C)C)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1.I,58,1,"[(0, 1), (1, 2), (1, 39), (1, 48), (1, 4), (1, 22)]","[0, 2, 39, 48, 4, 22]","[53, 6, 6, 6, 7, 7]","['SINGLE', 'DOUBLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
545,MEPNII,O=N(O)O.O=N(O)O.O=N(O)O.O=N([O-])O.O=N([O-])O.O=N([O-])O,58,3,"[(2, 3), (3, 4), (3, 5), (3, 9), (3, 13), (3, 17), (3, 21), (3, 8), (3, 12), (3, 16), (3, 20), (3, 24)]","[2, 4, 5, 9, 13, 17, 21, 8, 12, 16, 20, 24]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
546,MEWFUS,O.O.O=C(COc1cccc2cccnc12)Nc1ccccc1.O=C(COc1cccc2cccnc12)Nc1ccccc1.O=N(O)O,58,1,"[(0, 1), (1, 2), (1, 3), (1, 7), (1, 28), (1, 6), (1, 10), (1, 19), (1, 31), (1, 40)]","[0, 2, 3, 7, 28, 6, 10, 19, 31, 40]","[8, 8, 8, 8, 8, 8, 8, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
547,MIJFIY,C1CCOC1.C1CCOC1.C1CCOC1.CC(C)c1cccc(C(C)C)c1N=CNc1c(C(C)C)cccc1C(C)C.I.I,58,1,"[(0, 1), (1, 2), (1, 3), (1, 30), (1, 35), (1, 40), (1, 5)]","[0, 2, 3, 30, 35, 40, 5]","[53, 53, 7, 8, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
548,MIJGOF,C1CCOC1.C1CCOC1.C1CCOC1.CCc1cccc(CC)c1N=CNc1c(CC)cccc1CC.I.I,58,1,"[(0, 1), (1, 2), (1, 3), (1, 26), (1, 31), (1, 36), (1, 5)]","[0, 2, 3, 26, 31, 36, 5]","[53, 53, 7, 8, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
549,MIJJEY,C1CCOC1.C1CCOC1.C1CCOC1.Cc1cccc(C)c1N=CNc1c(C)cccc1C.I.I,58,1,"[(0, 1), (1, 2), (1, 3), (1, 22), (1, 27), (1, 32), (1, 5)]","[0, 2, 3, 22, 27, 32, 5]","[53, 53, 7, 8, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
550,MIJKUP,C1CCOC1.C1CCOC1.Cc1cccc(C)c1N=CNc1c(C)cccc1C.Cc1cccc(C)c1N=CNc1c(C)cccc1C.I,58,1,"[(0, 1), (1, 2), (1, 21), (1, 40), (1, 45), (1, 4), (1, 23)]","[0, 2, 21, 40, 45, 4, 23]","[53, 7, 7, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
551,MILKEY,CC(C)CN(CC(C)C)C(=O)CN1C=CC=N1.CC(C)CN(CC(C)C)C(=O)CN1C=CC=N1.O=N(O)O.O=N(O)O.O=N(O)O,58,11,"[(10, 11), (11, 12), (11, 16), (11, 20), (11, 24), (11, 41), (11, 15), (11, 19), (11, 23), (11, 31)]","[10, 12, 16, 20, 24, 41, 15, 19, 23, 31]","[8, 8, 8, 8, 8, 7, 8, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
552,MIPTAG,Oc1ccccc1C=NCCN(CCN=Cc1ccccc1O)CCN=Cc1ccccc1O,58,23,"[(0, 23), (8, 23), (11, 23), (14, 23), (22, 23), (23, 24), (23, 32)]","[0, 8, 11, 14, 22, 24, 32]","[8, 7, 7, 7, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
553,MITFII,CC(C)(C)P(=N)(N1CCCC1)N1CCCC1.CC(C)(C)P(=N)(N1CCCC1)N1CCCC1.CC(C)(C)P(=N)(N1CCCC1)N1CCCC1.CC(C)(C)P(=[N-])(N1CCCC1)N1CCCC1,58,6,"[(5, 6), (6, 7), (6, 23), (6, 39)]","[5, 7, 23, 39]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
554,MIWXOG,CC(C)(C)O.CC(C)(C)O.c1ccc([Si]2(c3ccccc3)O[Si](c3ccccc3)(c3ccccc3)O[K](O3CCCC3)(O3CCCC3)O[Si](c3ccccc3)(c3ccccc3)O[Si](c3ccccc3)(c3ccccc3)O[K](O3CCCC3)(O3CCCC3)O2)cc1,58,5,"[(4, 5), (5, 6), (5, 11), (5, 15), (5, 17), (5, 21)]","[4, 6, 11, 15, 17, 21]","[8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
555,MUCRAE,CO.CO.O=N(O)O.O=N(O)O.O=N(O)O.c1cnc(c2ncccn2)nc1,58,2,"[(1, 2), (2, 3), (2, 7), (2, 11), (2, 15), (2, 17), (2, 6), (2, 10), (2, 14), (2, 28)]","[1, 3, 7, 11, 15, 17, 6, 10, 14, 28]","[8, 8, 8, 8, 8, 7, 8, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
556,MUKZUN,O.O.O=N(O)O.O=N(O)O.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,58,1,"[(0, 1), (1, 2), (1, 3), (1, 7), (1, 11), (1, 25), (1, 6), (1, 10), (1, 22), (1, 36)]","[0, 2, 3, 7, 11, 25, 6, 10, 22, 36]","[8, 8, 8, 8, 7, 7, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
557,MUMNEQ,CO1CCO(C)[K]12(OC(=Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)(ON(c1ccccc1CN(Cc1ccccc1N(O)C(C)(C)C)Cc1ccccc1N(O)C(C)(C)C)C(C)(C)C)O(C)CCO2C,58,39,"[(7, 39), (24, 39), (39, 40), (39, 41), (39, 57), (39, 58), (39, 70), (39, 71)]","[7, 24, 40, 41, 57, 58, 70, 71]","[8, 7, 8, 7, 7, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
558,NABLAD,C#NC(C)(C)C.C#NC(C)(C)C.CC(C)(C)C(O)(C(C)(C)C)C(C)(C)C.CC(C)(C)C(O)(C(C)(C)C)C(C)(C)C.CC(C)(C)C(O)(C(C)(C)C)C(C)(C)C,58,6,"[(5, 6), (6, 7), (6, 21), (6, 35), (6, 49)]","[5, 7, 21, 35, 49]","[6, 8, 8, 8, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
559,NAGWAV,C[Si](C)(C)N[Si](C)(C)C.Cc1cc(C)c(N2CCN(CC(C)(C)O)C2)c(C)c1.Cc1cc(C)c(N2CCN(CC(C)(C)O)C2)c(C)c1,58,15,"[(14, 15), (15, 16), (15, 35), (15, 36), (15, 25)]","[14, 16, 35, 36, 25]","[8, 8, 6, 7, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
560,NAGWEZ,CC(C)c1cccc(C(C)C)c1N1CCN(CC(C)(C)O)C1.CC(C)c1cccc(C(C)C)c1N1CCN(CC(C)(C)O)C1.C[Si](C)(C)N[Si](C)(C)C,58,21,"[(20, 21), (21, 22), (21, 44), (21, 45), (21, 31)]","[20, 22, 44, 45, 31]","[8, 8, 6, 7, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
561,NAGWOJ,C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.Cc1cc(C)c(N2CCN(CC(C)(C)O)C2)c(C)c1.c1ccncc1,58,15,"[(14, 15), (15, 16), (15, 17), (15, 26), (15, 35)]","[14, 16, 17, 26, 35]","[8, 6, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
562,NAJGOX,CC(C)O.CC(C)O.O=P(N=C(O)C(Cl)(Cl)Cl)(Nc1ccccc1)Nc1ccccc1.O=P(N=C(O)C(Cl)(Cl)Cl)(Nc1ccccc1)Nc1ccccc1.O=P(N=C(O)C(Cl)(Cl)Cl)(Nc1ccccc1)Nc1ccccc1,58,4,"[(3, 4), (4, 5), (4, 28), (4, 51), (4, 74), (4, 9), (4, 32), (4, 55)]","[3, 5, 28, 51, 74, 9, 32, 55]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
563,NAKTOK,CC(C)(C)c1cc(C=NCCN(CCN=Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)CCN=Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,58,23,"[(8, 23), (11, 23), (14, 23), (22, 23), (23, 24), (23, 32), (23, 36)]","[8, 11, 14, 22, 24, 32, 36]","[7, 7, 7, 8, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
564,NALJER,CC(C)N=C(NC(C)C)c1ccccc1.CC(C)N=C(NC(C)C)c1ccccc1.CC(C)N=C(NC(C)C)c1ccccc1,58,9,"[(3, 9), (5, 9), (9, 10), (9, 25), (9, 15), (9, 30)]","[3, 5, 10, 25, 15, 30]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
565,NARFUI,C1CCOC1.C1CCOC1.C1CCOC1.C1CCOC1.I.I.I,58,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 9), (1, 14), (1, 19)]","[0, 2, 3, 4, 9, 14, 19]","[53, 53, 53, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
