,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
6968,TOCZAO,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1.CN1C=CN(C)C1.Cl,45,1,"[(0, 1), (1, 2), (1, 9), (1, 19), (1, 33), (1, 44)]","[0, 2, 9, 19, 33, 44]","[17, 6, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6969,TOCZES,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1.Cl.Cn1ccnc1,45,1,"[(0, 1), (1, 2), (1, 50), (1, 12), (1, 25), (1, 31)]","[0, 2, 50, 12, 25, 31]","[17, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6970,TOCZIW,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1.CN1C=CN(C)C1.CN1C=CN(C)C1,45,7,"[(6, 7), (7, 8), (7, 15), (7, 25), (7, 38), (7, 44)]","[6, 8, 15, 25, 38, 44]","[6, 6, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6971,TODYIU,CCC.CCC.CCC.CN=C1C(c2ccccc2)=C(c2ccccc2)[Rh]12345c1c2c3c4c15,51,17,"[(11, 17), (17, 18), (17, 21), (17, 24)]","[11, 18, 21, 24]","[45, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
6972,TODYOA,C#NC.CN=CC(=C(C=NC)c1ccccc1)c1ccccc1.c1cccc1,45,8,"[(2, 8), (5, 8), (8, 9), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16)]","[2, 5, 9, 12, 13, 14, 15, 16]","[6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
6973,TOFSOY,C#O.C#O.CC1(C)COC2=C3OCC(C)(C)N3CN21.CC1(C)COC2=C3OCC(C)(C)N3CN21,45,15,"[(13, 15), (15, 16), (15, 18), (15, 20)]","[13, 16, 18, 20]","[6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
6974,TOFSUE,C1=CCCCCCC1.CC1(C)COC2=C3OCC(C)(C)N3CN21.CC1(C)COC2=C3OCC(C)(C)N3CN21,45,15,"[(13, 15), (15, 16), (15, 31), (15, 32)]","[13, 16, 31, 32]","[6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
6975,TOFTAL,C1=CC2C=CC1C2.CC1(C)COC2=C3OCC(C)(C)N3CN21.CC1(C)COC2=C3OCC(C)(C)N3CN21,45,15,"[(13, 15), (15, 16), (15, 31), (15, 32), (15, 36), (15, 37)]","[13, 16, 31, 32, 36, 37]","[6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6976,TOGGON,C1=CCCCCCC1.CC1(C)COC2=C3OCC(C)(C)N3CN21.CC1(C)COC2=C3OCC(C)(C)N3CN21.Cl,45,1,"[(0, 1), (1, 2), (1, 17), (1, 32), (1, 33)]","[0, 2, 17, 32, 33]","[17, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
6977,TOGGUT,CC1(C)COC2=C3OCC(C)(C)N3CN21.CC1(C)COC2=C3OCC(C)(C)N3CN21.CC1(C)COC2=C3OCC(C)(C)N3CN21.Cl,45,1,"[(0, 1), (1, 2), (1, 17), (1, 32)]","[0, 2, 17, 32]","[17, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
