,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
177,BEMKUA,CC(C)OP(=S)(NC(=S)c1ccccc1)OC(C)C.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,47,6,"[(5, 6), (6, 7), (6, 16), (6, 35)]","[5, 7, 16, 35]","[16, 16, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
178,BEMLAH,CC(C)OP(=S)(NC(=S)Nc1ccccc1)OC(C)C.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,47,6,"[(5, 6), (6, 7), (6, 17), (6, 36)]","[5, 7, 17, 36]","[16, 16, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
179,BEMWIB,N#Cc1cnc(-c2ccccn2)cn1.N#Cc1cnc(-c2ccccn2)cn1.O=C(O)C(F)(F)F,47,7,"[(6, 7), (7, 8), (7, 22), (7, 19), (7, 33)]","[6, 8, 22, 19, 33]","[8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
180,BEQMOZ,Cc1ccc(-n2c(-c3ccccn3)nnc2-c2ccccn2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,47,18,"[(10, 18), (17, 18), (18, 19), (18, 38)]","[10, 17, 19, 38]","[7, 7, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
181,BEQREW,c1ccc2c(c1)cnn2Cn1ncc2ccccc21.c1ccc2c(c1)cnn2Cn1ncc2ccccc21,47,10,"[(2, 10), (10, 11), (10, 20), (10, 31)]","[2, 11, 20, 31]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
182,BEQRIA,c1ccc2c(c1)cnn2Cn1ncc2ccccc21.c1ccc2c(c1)cnn2Cn1ncc2ccccc21,47,10,"[(2, 10), (10, 11), (10, 20), (10, 31)]","[2, 11, 20, 31]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
183,BEQSAT,c1ccc2c(c1)cnn2Cn1ncc2ccccc21.c1ccc2c(c1)cnn2Cn1ncc2ccccc21,47,10,"[(2, 10), (10, 11), (10, 20), (10, 31)]","[2, 11, 20, 31]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
184,BEQSUN,O=[N+]([O-])O.c1ccc2nn(Cn3cc4ccccc4n3)cc2c1.c1ccc2nn(Cn3cc4ccccc4n3)cc2c1,47,4,"[(3, 4), (4, 5), (4, 24), (4, 42)]","[3, 5, 24, 42]","[8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
185,BEQTAU,c1ccc2c(c1)cnn2Cn1ncc2ccccc21.c1ccc2c(c1)cnn2Cn1ncc2ccccc21,47,10,"[(2, 10), (10, 11), (10, 20), (10, 31)]","[2, 11, 20, 31]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
186,BERHUD,Fc1cc(F)cc(CN2CCN(Cc3c4ccccc4cc4ccccc34)CCN(Cc3cc(F)cc(F)c3)CCN(Cc3c4ccccc4cc4ccccc34)CC2)c1,47,35,"[(8, 35), (11, 35), (14, 35), (17, 35), (33, 35)]","[8, 11, 14, 17, 33]","[7, 7, 7, 7, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
187,BERJEP,Fc1cc(F)cc(CN2CCN(Cc3cccc4ccccc34)CCN(Cc3cc(F)cc(F)c3)CCN(Cc3cccc4ccccc34)CC2)c1,47,31,"[(8, 31), (11, 31), (14, 31), (17, 31), (29, 31)]","[8, 11, 14, 17, 29]","[7, 7, 7, 7, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
188,BERJUF,Cc1ccc(CN2CCN(Cc3cc(F)cc(F)c3)CCN(Cc3ccc(C)cc3)CCN(Cc3cc(F)cc(F)c3)CC2)cc1,47,27,"[(6, 27), (9, 27), (12, 27), (15, 27)]","[6, 9, 12, 15]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
189,BERKIV,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,47,29,"[(16, 29), (29, 30), (29, 43), (29, 72)]","[16, 30, 43, 72]","[15, 15, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
190,BESBUZ,Cc1ccc(S(=O)(=O)NNC(=S)NC2CCCCC2)cc1.Cc1ccc(S(=O)(=O)NNC(=S)NC2CCCCC2)cc1.O=[N+]([O-])O,47,21,"[(20, 21), (21, 22), (21, 26)]","[20, 22, 26]","[16, 8, 16]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
191,BESLES,Oc1ccccc1C=NCCCn1ccnc1.Oc1ccccc1C=NCCCn1ccnc1,47,17,"[(15, 17), (17, 18)]","[15, 18]","[7, 7]","['SINGLE', 'SINGLE']",2.0
192,BEVDOW,c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1.c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,47,46,"[(6, 46), (33, 46), (46, 47), (46, 80)]","[6, 33, 47, 80]","[15, 15, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
193,BEWROK,Cc1cc(C)c(P(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(C)c1.Cc1cc(C)c(P(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(C)c1,47,10,"[(9, 10), (10, 11)]","[9, 11]","[15, 15]","['SINGLE', 'SINGLE']",2.0
194,BEXGAQ,O=[N+]([O-])O.c1ccc(CP(c2ccccc2)c2ccccc2)cc1.c1ccc(CP(c2ccccc2)c2ccccc2)cc1.c1ccc(CP(c2ccccc2)c2ccccc2)cc1,47,4,"[(3, 4), (4, 5), (4, 25), (4, 45)]","[3, 5, 25, 45]","[8, 15, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
195,BEYBEQ,CC(C)N1CN(C(C)C)C2C3CC(c4cc5ccccc5cc43)C21.Cl,47,1,"[(0, 1), (1, 2)]","[0, 2]","[17, 6]","['SINGLE', 'SINGLE']",2.0
196,BEYBIU,CC(C)N1CN(C(C)C)C2C3CC(c4cc5cc6ccccc6cc5cc43)C21.Cl,47,1,"[(0, 1), (1, 2)]","[0, 2]","[17, 6]","['SINGLE', 'SINGLE']",2.0
197,BIBXIU,S=C1NCCCN1.S=C1NCCCN1.S=C1NCCCN1,47,7,"[(6, 7), (7, 8), (7, 15)]","[6, 8, 15]","[16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
198,BIBXOZ,CSc1sc(=S)sc1SC.CSc1sc(=S)sc1SC.CSc1sc(=S)sc1SC,47,9,"[(8, 9), (9, 10), (9, 20)]","[8, 10, 20]","[16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
199,BICQUZ,COc1ccc(-c2c3nc(c(-c4ccc(OC)cc4)c4ccc([nH]4)c(-c4ccc(OC)cc4)c4nc(c(-c5ccc(OC)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,47,39,"[(23, 39), (38, 39), (39, 40), (39, 41)]","[23, 38, 40, 41]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
200,BIFWEV,CCCCN1CN(Cn2nnc3ccccc32)c2ccccc21.CCCCN1CN(Cn2nnc3ccccc32)c2ccccc21,47,6,"[(5, 6), (6, 7)]","[5, 7]","[6, 6]","['SINGLE', 'SINGLE']",2.0
201,BIJLEN,COc1cc(C(=O)O)cc(OC)c1OC.COc1ccnc(-c2cc(OC)ccn2)c1,47,6,"[(5, 6), (6, 7), (6, 22)]","[5, 7, 22]","[7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
202,BIJNAM,CC(N)CN.Cl.c1ccc(P(c2ccccc2)c2ccccc2)cc1,47,1,"[(0, 1), (1, 2), (1, 7), (1, 6)]","[0, 2, 7, 6]","[17, 7, 15, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
203,BIKCUW,COc1cc(OC)c(P(c2ccccc2)c2ccccc2)c(OC)c1.COc1cc(OC)c(P(c2ccccc2)c2ccccc2)c(OC)c1.c1ccncc1,47,13,"[(12, 13), (13, 14), (13, 20)]","[12, 14, 20]","[15, 7, 15]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
204,BIKJUD,FC(F)F.F[C-](F)F,47,4,"[(1, 4), (4, 5)]","[1, 5]","[6, 6]","['SINGLE', 'SINGLE']",2.0
205,BIKKAK,FC(F)F.FC(F)F.FC(F)F.F[C-](F)F,47,4,"[(1, 4), (4, 5), (4, 9), (4, 13)]","[1, 5, 9, 13]","[6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
206,BILQET,CC(C)CP(CC(C)C)CC(C)C.c1cnn([BH](n2cccn2)n2cccn2)c1,47,13,"[(4, 13), (13, 14), (13, 24), (13, 29)]","[4, 14, 24, 29]","[15, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
207,BILQIX,CC(C)CP(CC(C)C)CC(C)C.Cc1ccn([BH](n2ccc(C)n2)n2ccc(C)n2)n1,47,13,"[(4, 13), (13, 14), (13, 26), (13, 32)]","[4, 14, 26, 32]","[15, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
208,BILQOD,CC(C)CP(CC(C)C)CC(C)C.FC(F)(F)c1ccn([BH](n2ccc(C(F)(F)F)n2)n2ccc(C(F)(F)F)n2)n1,47,13,"[(4, 13), (13, 14), (13, 24), (13, 33)]","[4, 14, 24, 33]","[15, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
209,BILQUJ,CC(C)CP(CC(C)C)CC(C)C.c1ccc2c(c1)N=NN2[BH](N1N=Nc2ccccc21)N1N=Nc2ccccc21,47,13,"[(4, 13), (13, 14), (13, 25), (13, 34)]","[4, 14, 25, 34]","[15, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
210,BILRAQ,CC(C)CP(CC(C)C)CC(C)C.CN1C=CN([BH](N2C=CN(C)C2=S)N2C=CN(C)C2=S)C1=S,47,13,"[(4, 13), (13, 14), (13, 28), (13, 35)]","[4, 14, 28, 35]","[15, 16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
211,BIMBAD,COc1cc(OC)c(P(c2ccccc2)c2ccccc2)c(OC)c1.COc1cc(OC)c(P(c2ccccc2)c2ccccc2)c(OC)c1.N#CS,47,13,"[(12, 13), (13, 14), (13, 17)]","[12, 14, 17]","[15, 16, 15]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
212,BIMGEK,Cc1nn([BH](n2nc(C)c(c3ccncc3)c2C)n2nc(C)c(c3ccncc3)c2C)c(C)c1c1ccncc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,47,18,"[(2, 18), (6, 18), (18, 19), (18, 32)]","[2, 6, 19, 32]","[7, 7, 7, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
213,BIQVUU,C1CCNCC1.C1CCNCC1,47,0,"[(0, 1), (0, 7)]","[1, 7]","[7, 7]","['SINGLE', 'SINGLE']",2.0
214,BIQWAB,CC(C)CN.CC(C)CN,47,5,"[(4, 5), (5, 6)]","[4, 6]","[7, 7]","['SINGLE', 'SINGLE']",2.0
215,BIQWOP,CC(C)(C)N.CC(C)(C)N,47,5,"[(4, 5), (5, 6)]","[4, 6]","[7, 7]","['SINGLE', 'SINGLE']",2.0
216,BIWNOL,CC(C)(C)NC(=O)CN1C=CN(Cc2ccccc2)C1.Cl,47,1,"[(0, 1), (1, 2)]","[0, 2]","[17, 6]","['SINGLE', 'SINGLE']",2.0
217,BIYWAJ,I[Ag](I)([IH-])[IH-].[I-].[I-],47,4,"[(3, 4), (4, 5), (4, 6), (4, 7)]","[3, 5, 6, 7]","[53, 53, 53, 53]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
218,BOBKIP,Cc1cnn(-c2cccc(-n3cncn3)n2)c1.Cc1cnn(-c2cccc(-n3cncn3)n2)c1,47,15,"[(14, 15), (15, 16)]","[14, 16]","[7, 7]","['SINGLE', 'SINGLE']",2.0
219,BOBKOV,c1cc(-n2cccn2)nc(-n2cncn2)c1.c1cc(-n2cccn2)nc(-n2cncn2)c1,47,0,"[(0, 1), (0, 17)]","[1, 17]","[7, 7]","['SINGLE', 'SINGLE']",2.0
220,BOBQER,C#N.C#N[Dy]1234([OH2])(ON(=O)O1)(ON(=O)O2)n1ccccc1c1cccc(c2ccccn23)n14,47,12,"[(11, 12), (12, 13)]","[11, 13]","[6, 6]","['SINGLE', 'SINGLE']",2.0
221,BOBRAO,C#N.C#N[Er]1234([OH2])(ON(=O)O1)(ON(=O)O2)n1ccccc1c1cccc(c2ccccn23)n14,47,12,"[(11, 12), (12, 13)]","[11, 13]","[6, 6]","['SINGLE', 'SINGLE']",2.0
