,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
327,SULTIF,Cc1cc(C)c(Nc2ccc(C)cc2P(C(C)C)C(C)C)c(C)c1.Cc1cc(C)c(Nc2ccc(C)cc2P(C(C)C)C(C)C)c(C)c1.Cc1cc(C)c(S)c(C)c1,71,24,"[(3, 24), (14, 24), (24, 25), (24, 35), (24, 43)]","[3, 14, 25, 35, 43]","[15, 7, 16, 7, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
328,TADGOY,CN(C)C(=O)CC(=O)N(C)C.CN(C)C(=O)CC(=O)N(C)C.O=N(O)O.O=N(O)O.O=N(O)O,71,8,"[(7, 8), (8, 9), (8, 13), (8, 17), (8, 21), (8, 12), (8, 16), (8, 20), (8, 25)]","[7, 9, 13, 17, 21, 12, 16, 20, 25]","[8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
329,TAHGIU,CN(C)Cc1ccccc1.CN(C)Cc1ccccc1.Cc1c(C)c(C)c([Si](C)(C)N=P(C(C)(C)C)(C(C)(C)C)C(C)(C)C)c1C,71,10,"[(1, 10), (9, 10), (10, 11), (10, 21), (10, 18), (10, 23), (10, 25), (10, 27), (10, 28)]","[1, 9, 11, 21, 18, 23, 25, 27, 28]","[7, 6, 6, 6, 7, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
330,TAMBUH,C1CCOC1.CC(=NC(C)c1ccccc1)NC(C)c1ccccc1.CC(=NC(C)c1ccccc1)NC(C)c1ccccc1.Cl,71,1,"[(0, 1), (1, 2), (1, 22), (1, 42), (1, 12), (1, 32)]","[0, 2, 22, 42, 12, 32]","[17, 7, 7, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
331,TEJQOS,C(=Nc1ccccc1)Nc1ccccc1.C(=Nc1ccccc1)Nc1ccccc1.C(=Nc1ccccc1)Nc1ccccc1.C1CCOC1,71,5,"[(3, 5), (5, 6), (5, 21), (5, 36), (5, 8), (5, 23), (5, 38)]","[3, 6, 21, 36, 8, 23, 38]","[8, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
332,TEKZOC,O.O.On1ccccc1S.On1ccccc1S.On1ccccc1S,71,1,"[(0, 1), (1, 2), (1, 3), (1, 11), (1, 19), (1, 10), (1, 18), (1, 26)]","[0, 2, 3, 11, 19, 10, 18, 26]","[8, 8, 8, 8, 8, 16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
333,TEQDIE,CC(C)c1cccc(C(C)C)c1N=Cc1ccccc1Nc1ccccc1C=Nc1c(C(C)C)cccc1C(C)C.C[Si](C)(C)C.C[Si](C)(C)C,71,41,"[(12, 41), (20, 41), (28, 41), (41, 42), (41, 47)]","[12, 20, 28, 42, 47]","[7, 7, 7, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
334,TETKUC,CC(C)c1cccc(C(C)C)c1N1CC(C)(C)CC1(C)C.C[Si](C)(C)C.C[Si](C)(C)C.C[Si](C)(C)C,71,21,"[(13, 21), (21, 22), (21, 27), (21, 32)]","[13, 22, 27, 32]","[6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
335,TEZSOI,CC(C)c1cccc(C(C)C)c1N=P(c1ccccc1)(c1ccccc1)c1c(C)c(C)c(C)c1C.C[Si](C)(C)C.C[Si](C)(C)C,71,35,"[(12, 35), (26, 35), (27, 35), (29, 35), (31, 35), (33, 35), (35, 36), (35, 41)]","[12, 26, 27, 29, 31, 33, 36, 41]","[7, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
336,TIJPUB,O=N(O)O.O=N(O)O.O=N(O)O.O=N([O-])O.O=N([O-])O,71,3,"[(2, 3), (3, 4), (3, 5), (3, 9), (3, 13), (3, 17), (3, 8), (3, 12), (3, 16), (3, 20)]","[2, 4, 5, 9, 13, 17, 8, 12, 16, 20]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
