,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
20,AJEMIM,c1ccc(N=C(C(=Nc2ccccc2)c2ccccc2)c2ccccc2)cc1.c1ccc(N=C(C(=Nc2ccccc2)c2ccccc2)c2ccccc2)cc1.c1ccc(N=C(C(=Nc2ccccc2)c2ccccc2)c2ccccc2)cc1,70,22,"[(6, 22), (15, 22), (22, 23), (22, 51), (22, 32), (22, 60)]","[6, 15, 23, 51, 32, 60]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
21,AJEMOS,CC(=Nc1ccccc1C)C(C)=Nc1ccccc1C.c1ccc2cccc2c1.c1ccc2cccc2c1,70,19,"[(7, 19), (11, 19), (19, 20), (19, 29), (19, 21), (19, 22), (19, 27), (19, 28), (19, 30), (19, 31), (19, 36), (19, 37)]","[7, 11, 20, 29, 21, 22, 27, 28, 30, 31, 36, 37]","[7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
22,AJURIJ,CC(=CC1=CCC2CC1C2(C)C)C[Si](C)(C)NC(C)(C)C.CC(=CC1=CCC2CC1C2(C)C)C[Si](C)(C)NC(C)(C)C,70,11,"[(4, 11), (10, 11), (11, 12), (11, 13), (11, 18), (11, 23)]","[4, 10, 12, 13, 18, 23]","[7, 6, 6, 6, 7, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
23,AKUHEU,c1ccc(N(C(=NC2CCCCC2)NC2CCCCC2)[Li](O2CCCC2)(O2CCCC2)O2CCCC2)cc1.c1cccc1.c1cccc1,70,15,"[(6, 15), (8, 15), (15, 16), (15, 21), (15, 17), (15, 18), (15, 19), (15, 20), (15, 22), (15, 23), (15, 24), (15, 25)]","[6, 8, 16, 21, 17, 18, 19, 20, 22, 23, 24, 25]","[7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
24,AKUJIA,CC(C)(C)[Si](C)(C)N(C(=NC1CCCCC1)NC1CCCCC1)c1ccccc1.c1cccc1.c1cccc1,70,22,"[(15, 22), (22, 23), (22, 30), (22, 35), (22, 31), (22, 32), (22, 33), (22, 34), (22, 36), (22, 37), (22, 38), (22, 39)]","[15, 23, 30, 35, 31, 32, 33, 34, 36, 37, 38, 39]","[7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
25,AKUKEX,C[Si](C)(C)N(C(=NC1CCCCC1)NC1CCCCC1)c1ccccc1.c1cccc1.c1cccc1,70,19,"[(12, 19), (19, 20), (19, 27), (19, 32), (19, 28), (19, 29), (19, 30), (19, 31), (19, 33), (19, 34), (19, 35), (19, 36)]","[12, 20, 27, 32, 28, 29, 30, 31, 33, 34, 35, 36]","[7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
26,AMUNII,Cl[Yb]123456OC(=NN1=Cc1ccccn12)c1cc2c7ccccn7[Yb]789(Cl)(OC(=NN7=Cc7ccccn78)c7cc(c8ccccn83)n4n7)(O[Yb]3478%10(OCC[NH]3CCO94)[NH]3CCO7[Yb]479%11%12(Cl)N(=Cc%13ccccn%134)N=C4c%13cc%14c%15ccccn%15[Yb]%15%16%17%18%19(Cl)N(=Cc%20ccccn%20%15)N=C%15c%20cc(c%21ccccn%217)n9n%20[Yb]7(n%13n%14%16)(O%15%17)(O4%11)(O4CC[NH]9CCO%18[Yb]94%11%13(OCC[NH]%11CCO5%13)(O6)[OH]%197)(O8CC3)[OH]%12%10)n2n1,70,36,"[(2, 36), (26, 36), (35, 36), (36, 37), (36, 44), (36, 66), (36, 59), (36, 81)]","[2, 26, 35, 37, 44, 66, 59, 81]","[8, 8, 8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
27,APAXUL,O.O.O=C(O)Cc1ccc(O)cc1.O=C(O)Cc1ccc(O)cc1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,70,1,"[(0, 1), (1, 2), (1, 3), (1, 14), (1, 25), (1, 39), (1, 36), (1, 50)]","[0, 2, 3, 14, 25, 39, 36, 50]","[8, 8, 8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
28,APUDEU,C[Si](C)(C)C.Cc1c(C)c(C)c([Si](C)(C)P(c2ccccc2)[Yb]23456(C[Si](C)(C)C)P(c7ccccc7)[Si](C)(C)c27c3(C)c4(C)c5(C)c76C)c1C,70,25,"[(15, 25), (25, 26), (25, 31), (25, 41), (25, 42), (25, 44), (25, 46), (25, 48)]","[15, 26, 31, 41, 42, 44, 46, 48]","[15, 6, 15, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
29,APUDUK,C[Si](C)(C)C.Cc1c(C)c(C)c([Si](C)(C)P(C2CCCCC2)[Yb]23456(C[Si](C)(C)C)P(C7CCCCC7)[Si](C)(C)c27c3(C)c4(C)c5(C)c76C)c1C,70,25,"[(15, 25), (25, 26), (25, 31), (25, 41), (25, 42), (25, 44), (25, 46), (25, 48)]","[15, 26, 31, 41, 42, 44, 46, 48]","[15, 6, 15, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
