,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
303,GIQGAQ,CCN(CC)C(=S)S.CN(C)Cc1ccccc1.c1ccccc1.c1ccccc1,82,8,"[(7, 8), (8, 9), (8, 15), (8, 21), (8, 28)]","[7, 9, 15, 21, 28]","[16, 6, 6, 6, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
304,GIQGEU,CN(C)C(=S)S.CN(C)Cc1ccccc1.c1ccccc1.c1ccccc1,82,6,"[(5, 6), (6, 7), (6, 13), (6, 19), (6, 26)]","[5, 7, 13, 19, 26]","[16, 6, 6, 6, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
305,GISDET,O=[N+]([O-])c1ccc(N=NN(O)c2ccccc2)cc1.O=[N+]([O-])c1ccc(N=NN(O)c2ccccc2)cc1,82,13,"[(9, 13), (12, 13), (13, 14), (13, 17)]","[9, 12, 14, 17]","[7, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
306,GIYREO,CN(C)c1ccncc1.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C,82,9,"[(6, 9), (9, 10), (9, 19)]","[6, 10, 19]","[7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
307,GIYRIP,I.I.I.I,82,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[53, 53, 53, 53]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
308,GIYROY,CN(C)c1ccncc1.C[Si](C)(C)Nc1ccccc1N[Si](C)(C)C,82,9,"[(6, 9), (9, 10), (9, 17)]","[6, 10, 17]","[7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
309,GIYSEP,CC1=C(C)N(C)CN1C.C[Si](C)(C)Nc1ccccc1N[Si](C)(C)C,82,9,"[(2, 9), (9, 10), (9, 17)]","[2, 10, 17]","[6, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
310,GIYSIT,CC1=C(C)N(C)CN1C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C,82,9,"[(2, 9), (9, 10), (9, 19)]","[2, 10, 19]","[6, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
311,GODWUS,CC(C)c1cccc(C(C)C)c1N=CNc1c(C(C)C)cccc1C(C)C.CC(C)c1cccc(C(C)C)c1N=CNc1c(C(C)C)cccc1C(C)C,82,27,"[(12, 27), (14, 27), (27, 28), (27, 30)]","[12, 14, 28, 30]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
312,GOFZUX,Br.Br.[Br-].[Br-].c1ccccc1.c1ccccc1,82,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 11)]","[0, 2, 3, 4, 5, 11]","[35, 35, 35, 35, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
313,GOGNIZ,I.I.[I-].[I-],82,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[53, 53, 53, 53]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
314,GOKKUP,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc3c4cc(C(C)(C)C)cc(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)c4n(N)c23)cc(C(C)(C)C)c1.C[Si](C)(C)N[Si](C)(C)C,82,41,"[(40, 41), (41, 42)]","[40, 42]","[7, 7]","['SINGLE', 'SINGLE']",2.0
315,GOKLIE,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc3c2[nH]c2c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc(C(C)(C)C)cc23)cc(C(C)(C)C)c1.C[Si](C)(C)N[Si](C)(C)C,82,40,"[(39, 40), (40, 41)]","[39, 41]","[7, 7]","['SINGLE', 'SINGLE']",2.0
316,GOLJOG,Cl.Cl.[Cl-].[Cl-],82,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[17, 17, 17, 17]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
317,GOLJUM,Cl.Cl.[Cl-].[Cl-],82,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[17, 17, 17, 17]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
318,GOLVEJ,O.O.O.O.O.O=S(=O)(O)c1ccc(N=Cc2ccccc2O)cc1.O=S(=O)(O)c1ccc(N=Cc2ccccc2O)cc1,82,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 25), (1, 27)]","[0, 2, 3, 4, 5, 6, 25, 27]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
319,GONGUO,Br.Br.[Br-].[Br-],82,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[35, 35, 35, 35]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
320,GOSQEK,CC(C)(C)c1ccc(C(C)(C)C)p1.CC(C)(C)c1ccc(C(C)(C)C)p1,82,9,"[(4, 9), (5, 9), (6, 9), (7, 9), (8, 9), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14)]","[4, 5, 6, 7, 8, 10, 11, 12, 13, 14]","[6, 6, 6, 6, 15, 6, 6, 6, 15, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
