,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
193,XINNIS,O.O.O.O.c1ccc(-c2nnn[nH]2)nc1.c1ccc(-c2nnn[nH]2)nc1,67,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 16), (1, 15), (1, 26)]","[0, 2, 3, 4, 5, 16, 15, 26]","[8, 8, 8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
194,XINPEQ,O.O.O.c1ccc(-c2nnn[nH]2)nc1.c1ccc(-c2nnn[nH]2)nc1.c1ccc(-c2nnn[nH]2)nc1,67,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 15), (1, 26), (1, 14), (1, 25), (1, 36)]","[0, 2, 3, 4, 15, 26, 14, 25, 36]","[8, 8, 8, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
195,XOFKIN,O.O.O.O=N(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.O=N(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.O=N(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,67,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 20), (1, 36), (1, 19), (1, 35), (1, 51)]","[0, 2, 3, 4, 20, 36, 19, 35, 51]","[8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
196,XUJVUV,CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C.Cl.O.O.O.c1cnc2c(c1)ccc1cccnc12,67,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 26), (1, 9), (1, 37)]","[0, 2, 3, 4, 5, 26, 9, 37]","[8, 8, 8, 17, 8, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
197,XUXGUS,O=C([O-])CN(CCN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-],67,18,"[(4, 18), (7, 18), (10, 18), (13, 18), (17, 18), (18, 19), (18, 23), (18, 27), (18, 31)]","[4, 7, 10, 13, 17, 19, 23, 27, 31]","[7, 7, 7, 7, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
198,YEFVUA,C1CCOC1.C1CCOC1.C1CCOC1.Cl.Cl.c1cccc1,67,1,"[(0, 1), (1, 2), (1, 3), (1, 8), (1, 13), (1, 18), (1, 19), (1, 20), (1, 21), (1, 22)]","[0, 2, 3, 8, 13, 18, 19, 20, 21, 22]","[17, 17, 8, 8, 8, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
199,YIVTOM,C1CCOC1.O=C(C=C(O)C(F)(F)F)c1ccc2ccccc2c1.c1cccc1.c1cccc1,67,8,"[(7, 8), (8, 9), (8, 10), (8, 15), (8, 20), (8, 16), (8, 17), (8, 18), (8, 19), (8, 21), (8, 22), (8, 23), (8, 24)]","[7, 9, 10, 15, 20, 16, 17, 18, 19, 21, 22, 23, 24]","[8, 8, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",13.0
200,YOBJUX,O.O.O.O.O=C(O)c1ccncc1.O=C(O)c1ccncc1.O=N(O)O,67,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 14), (1, 23), (1, 26)]","[0, 2, 3, 4, 5, 14, 23, 26]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
201,YOCYIZ,O=N(O)O.O=N(O)O.O=N(O)O.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,67,3,"[(2, 3), (3, 4), (3, 5), (3, 9), (3, 13), (3, 27), (3, 8), (3, 12), (3, 24), (3, 38)]","[2, 4, 5, 9, 13, 27, 8, 12, 24, 38]","[8, 8, 8, 8, 7, 7, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
202,YUNCUI,C1CCOC1.C1CCOC1.C[Si](C)(C)C.C[Si](C)(C)C.C[Si](C)(C)C,67,5,"[(4, 5), (5, 6), (5, 11), (5, 16), (5, 21)]","[4, 6, 11, 16, 21]","[6, 6, 6, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
203,YUNDAP,C1CN2CCC1CC2.C1CN2CCC1CC2.C[Si](C)(C)C.C[Si](C)(C)C.C[Si](C)(C)C,67,5,"[(4, 5), (5, 6), (5, 11), (5, 16), (5, 24)]","[4, 6, 11, 16, 24]","[6, 6, 6, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
204,YUNDET,C[Si](C)(C)C.C[Si](C)(C)C.C[Si](C)(C)C.Cc1cncc(C)c1.Cc1cncc(C)c1.Cc1cncc(C)c1,67,8,"[(3, 8), (8, 9), (8, 14), (8, 19), (8, 24), (8, 32)]","[3, 9, 14, 19, 24, 32]","[7, 6, 6, 6, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
205,YUNDIX,C[Si](C)(C)C.C[Si](C)(C)C.C[Si](C)(C)C.O=P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.O=P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,67,5,"[(4, 5), (5, 6), (5, 11), (5, 16), (5, 36)]","[4, 6, 11, 16, 36]","[6, 6, 6, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
206,ZANFIG,NC(=O)NC(N)=O.NC(=O)NC(N)=O.O.O.O.O,67,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 12), (1, 10), (1, 17)]","[0, 2, 3, 4, 5, 12, 10, 17]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
207,ZASCUV,O.O.O.O.O.O=P(c1ccccc1)(c1ccccc1)C1CCCCC1.O=P(c1ccccc1)(c1ccccc1)C1CCCCC1,67,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 26)]","[0, 2, 3, 4, 5, 6, 26]","[8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
208,ZOLBEK,O.O.O.O.O=N(O)O.O=N(O)O.O=N(O)O,67,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 9), (1, 13), (1, 8), (1, 12), (1, 16)]","[0, 2, 3, 4, 5, 9, 13, 8, 12, 16]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
209,ZOQKAT,C.C.Cc1cc(C(C)(C)C)nn1[BH](n1nc(C(C)(C)C)cc1C)n1nc(C(C)(C)C)cc1C,67,1,"[(0, 1), (1, 2), (1, 3), (1, 11), (1, 21)]","[0, 2, 3, 11, 21]","[6, 6, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
210,ZOTSEI,c1ccc(Nc2ccccc2)cc1.c1ccc(Nc2ccccc2)cc1.c1ccc(Nc2ccccc2)cc1.c1ccc([N-]c2ccccc2)cc1,67,13,"[(6, 13), (13, 14), (13, 27), (13, 40)]","[6, 14, 27, 40]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
211,ZUBZUU,c1ccc(N=C2c3cccc4cccc(c34)C2Nc2ccccc2)cc1.c1ccc(N=C2c3cccc4cccc(c34)C2Nc2ccccc2)cc1.c1ccc(N=C2c3cccc4cccc(c34)C2Nc2ccccc2)cc1,67,25,"[(6, 25), (18, 25), (25, 26), (25, 52), (25, 38), (25, 64)]","[6, 18, 26, 52, 38, 64]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
212,ZULFIY,O.O.O.O.O.O.c1ccc(-c2ccccn2)nc1,67,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 18)]","[0, 2, 3, 4, 5, 6, 7, 18]","[8, 8, 8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
213,ZUNGUN,C1CCOC1.C1CCOC1.[BH]123[BH]45[BH]67[CH]89[CH]1%10[BH]21%11[BH]%1082[BH]698[BH]126[BH]34%11[BH-]5786.[BH]123[BH]45[CH]67[CH]89[BH]1%10[BH]21%11[BH]342[BH]563[BH]784[BH]%1091[BH]2%1134,67,5,"[(3, 5), (5, 6), (5, 11), (5, 22), (5, 12), (5, 13), (5, 14), (5, 15), (5, 23), (5, 24), (5, 25), (5, 26)]","[3, 6, 11, 22, 12, 13, 14, 15, 23, 24, 25, 26]","[8, 8, 5, 5, 5, 6, 6, 5, 5, 6, 6, 5]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
