,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
1522,NASTEG,C1CCOC1.I.I.O.O,48,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5)]","[0, 2, 3, 4, 5]","[8, 8, 53, 53, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1523,NASWOT,O.O.O=C(O)CC[PH](c1ccccc1)(c1ccccc1)c1ccccc1.O=C(O)CC[PH](c1ccccc1)(c1ccccc1)c1ccccc1.O=C(O)CC[PH](c1ccccc1)(c1ccccc1)c1ccccc1.O=C(O)CC[PH](c1ccccc1)(c1ccccc1)c1ccccc1,48,1,"[(0, 1), (1, 2), (1, 3), (1, 27), (1, 51), (1, 75)]","[0, 2, 3, 27, 51, 75]","[8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1524,NASZOY,[O-][Cl+3]([O-])([O-])O.[O-][Cl+3]([O-])([O-])O.c1cc(-c2cccc(-c3nc(-c4ccc5ccc6cccc7ccc4c5c67)cs3)n2)nc(-c2nc(-c3ccc4ccc5cccc6ccc3c4c56)cs2)c1,48,5,"[(4, 5), (5, 6), (5, 11), (5, 37), (5, 43), (5, 45)]","[4, 6, 11, 37, 43, 45]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1525,NAVNOO,Cl.Cl.Nc1nc2ccccc2n1C1=NCCCS1.Nc1nc2ccccc2n1C1=NCCCS1,48,1,"[(0, 1), (1, 2), (1, 3), (1, 19)]","[0, 2, 3, 19]","[17, 17, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1526,NAVREH,CC(C)(C)[SiH](C(C)(C)C)C(C)(C)C.CC(C)(C)[SiH](C(C)(C)C)C(C)(C)C,48,5,"[(4, 5), (5, 6)]","[4, 6]","[14, 14]","['SINGLE', 'SINGLE']",2.0
1527,NAXWIS,Br.Br.Br.Br,48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[35, 35, 35, 35]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1528,NAXWOY,Br.Br.Br.Br,48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[35, 35, 35, 35]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1529,NAXWUE,Br.Br.Br.Br,48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[35, 35, 35, 35]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1530,NAXXAL,Br.Br.Br.Br,48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[35, 35, 35, 35]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1531,NEBSIY,Cc1cc(C)n(CCOCCOCCn2nc(C)cc2C)n1.O.[O-][Cl+3]([O-])([O-])O,48,1,"[(0, 1), (1, 2), (1, 7), (1, 10), (1, 14), (1, 23)]","[0, 2, 7, 10, 14, 23]","[8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
