,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
2077,KAWJUP,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,24,16,"[(7, 16), (15, 16), (16, 17), (16, 37), (16, 28), (16, 48)]","[7, 15, 17, 37, 28, 48]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2078,KAWKAW,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,24,16,"[(7, 16), (15, 16), (16, 17), (16, 37), (16, 28), (16, 48)]","[7, 15, 17, 37, 28, 48]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2079,KAWKEA,C1CNCCNCCN1.C1CNCCNCCN1,24,9,"[(2, 9), (5, 9), (8, 9), (9, 10), (9, 13), (9, 16)]","[2, 5, 8, 10, 13, 16]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2080,KAWKIE,C1CNCCNCCN1.C1CNCCNCCN1,24,9,"[(2, 9), (5, 9), (8, 9), (9, 10), (9, 13), (9, 16)]","[2, 5, 8, 10, 13, 16]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2081,KAXCUH,C#O.C#O.C#O.C#O.C#O.CC(C)(C)CN=C(OC(=O)c1ccccc1)c1ccccc1,24,22,"[(4, 22), (22, 23), (22, 25), (22, 27), (22, 29), (22, 31)]","[4, 23, 25, 27, 29, 31]","[6, 6, 6, 6, 6, 6]","['DOUBLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2082,KAXLEA,c1ccccc1.c1ccccc1,24,6,"[(0, 6), (1, 6), (2, 6), (3, 6), (4, 6), (5, 6), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (6, 12)]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
2083,KAXLIE,Cc1cc(C)cc(C)c1.Cc1cc(C)cc(C)c1,24,9,"[(1, 9), (2, 9), (3, 9), (5, 9), (6, 9), (8, 9), (9, 10), (9, 11), (9, 13), (9, 14), (9, 16), (9, 17)]","[1, 2, 3, 5, 6, 8, 10, 11, 13, 14, 16, 17]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
2084,KAXYUH,C#O.C#O.C#O.CN(C)CNc1ccccc1,24,11,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (11, 12), (11, 14), (11, 16)]","[5, 6, 7, 8, 9, 10, 12, 14, 16]","[6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
2085,KAXZIW,C#O.C#O.C#O.CCN(CC)CNc1ccccc1,24,13,"[(7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 14), (13, 16), (13, 18)]","[7, 8, 9, 10, 11, 12, 14, 16, 18]","[6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
2086,KCATCR,Oc1ccccc1O.Oc1ccccc1O.Oc1ccccc1O,24,8,"[(0, 8), (7, 8), (8, 9), (8, 17), (8, 16), (8, 24)]","[0, 7, 9, 17, 16, 24]","[8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2087,KCENOX,NCCN.O=C(O)C(=O)O.O=C(O)C(=O)O,24,3,"[(2, 3), (3, 4), (3, 8), (3, 11), (3, 7), (3, 16)]","[2, 4, 8, 11, 7, 16]","[8, 7, 8, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2088,KEBMOT,C#O.C#O.C#O.C#O.C#O.C(=NC1CCCCC1)=C(SC1CCCCC1)c1ccccc1,24,2,"[(1, 2), (2, 3), (2, 5), (2, 7), (2, 9), (2, 11)]","[1, 3, 5, 7, 9, 11]","[6, 6, 6, 6, 6, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2089,KEBNOU,CCCC.CCCC.CP(C)CC(C)(CP(C)C)CP(C)C.Cl,24,1,"[(0, 1), (1, 2), (1, 6), (1, 10), (1, 17), (1, 21)]","[0, 2, 6, 10, 17, 21]","[17, 6, 6, 15, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2090,KEDFEE,C#O.C#O.C#O.CCB1C(CC)=C(C)[Si](C)(C)N1c1ccccc1,24,10,"[(4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10), (10, 11), (10, 13), (10, 15)]","[4, 5, 6, 7, 8, 9, 11, 13, 15]","[6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
2091,KEDVEY,CC(C)c1cccc(C(C)C)c1N=Cc1ccc(C=Nc2c(C(C)C)cccc2C(C)C)[nH]1.CC(C)c1cccc(C(C)C)c1N=Cc1ccc(C=Nc2c(C(C)C)cccc2C(C)C)[nH]1.C[Si](C)(C)C,24,32,"[(19, 32), (32, 33), (32, 38), (32, 39), (32, 45), (32, 59)]","[19, 33, 38, 39, 45, 59]","[7, 6, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2092,KEFHOS,C#O.C#O.Cc1c(C)c(C)c(C)c1C.[AsH]1[AsH][AsH]1,24,10,"[(1, 10), (2, 10), (4, 10), (6, 10), (8, 10), (10, 11), (10, 13), (10, 15), (10, 16), (10, 17)]","[1, 2, 4, 6, 8, 11, 13, 15, 16, 17]","[6, 6, 6, 6, 6, 6, 6, 33, 33, 33]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
2093,KEFPUG,C#O.C#O.C#O.C#O.C#O.O=P(c1ccccc1)(c1ccccc1)c1ccc(P(c2ccccc2)c2ccccc2)nn1,24,33,"[(20, 33), (33, 34), (33, 36), (33, 38), (33, 40), (33, 42)]","[20, 34, 36, 38, 40, 42]","[15, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2094,KEFTAT,C#O.C#O.C#O.Fc1ccccc1c1ccccc1,24,13,"[(7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 14), (13, 16), (13, 18)]","[7, 8, 9, 10, 11, 12, 14, 16, 18]","[6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
2095,KEFTEX,C#O.C#O.C#O.Fc1ccc(c2ccccc2)cc1,24,13,"[(7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 14), (13, 16), (13, 18)]","[7, 8, 9, 10, 11, 12, 14, 16, 18]","[6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
2096,KEFYAV,C#N.C#N.C1CNCCNCCCNCCNC1,24,2,"[(1, 2), (2, 3), (2, 5), (2, 9), (2, 12), (2, 16)]","[1, 3, 5, 9, 12, 16]","[6, 6, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2097,KEGFAD,Cc1cc(C)c(B(Nc2ccccc2)c2c(C)cc(C)cc2C)c(C)c1.Cc1cc(C)c(B(Nc2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,24,8,"[(7, 8), (8, 9)]","[7, 9]","[7, 7]","['SINGLE', 'SINGLE']",2.0
2098,KEGLOX,C#O.C#O.C#O.C#O.C#O.ClP1(Cl)=NP(Cl)(Cl)=NP(c2ccccc2)(P(c2ccccc2)c2ccccc2)=N1,24,28,"[(15, 28), (28, 29), (28, 31), (28, 33), (28, 35), (28, 37)]","[15, 29, 31, 33, 35, 37]","[15, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2099,KEGYOL,C#O.C#O.C#O.C=CCN1CC(C)c2ccccc21,24,13,"[(7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 14), (13, 16), (13, 18)]","[7, 8, 9, 10, 11, 12, 14, 16, 18]","[6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
2100,KEGYUR,C#O.C#O.C#O.CC1COc2ccccc21,24,10,"[(4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10), (10, 11), (10, 13), (10, 15)]","[4, 5, 6, 7, 8, 9, 11, 13, 15]","[6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
2101,KEHREU,C#O.C#O.C#O.C=CC=C.COP(OC)OC,24,7,"[(2, 7), (7, 8), (7, 12), (7, 14), (7, 16), (7, 9), (7, 10), (7, 11)]","[2, 8, 12, 14, 16, 9, 10, 11]","[15, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
