,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
1917,XEMBAT,CN(C)c1ccccc1N1CCCSCCSCCSCCC1,80,23,"[(1, 23), (9, 23), (13, 23), (16, 23), (19, 23)]","[1, 9, 13, 16, 19]","[7, 7, 16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1918,XEMTIU,C#N.C#N.CCNC(N)=S.CCNC(N)=S,80,6,"[(5, 6), (6, 7), (6, 13), (6, 15)]","[5, 7, 13, 15]","[16, 16, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1919,XEMTOA,C#N.C#N.CCCNC(N)=S.CCCNC(N)=S,80,7,"[(6, 7), (7, 8), (7, 15), (7, 17)]","[6, 8, 15, 17]","[16, 16, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1920,XENFAZ,I.I.[I-].[I-],80,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[53, 53, 53, 53]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1921,XENNUC,C=CCN1CC(C)SC1=S.Cl,80,1,"[(0, 1), (1, 2)]","[0, 2]","[17, 6]","['SINGLE', 'SINGLE']",2.0
1922,XERDOO,Cc1cc(C)c(n2ccn([BH](n3ccn(c4c(C)cc(C)cc4C)c3[SeH])n3ccn(c4c(C)cc(C)cc4C)c3[SeH])c2[SeH])c(C)c1.I,80,1,"[(0, 1), (1, 2), (1, 23), (1, 38)]","[0, 2, 23, 38]","[53, 34, 34, 34]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1923,XEWKIU,I.I,80,1,"[(0, 1), (1, 2)]","[0, 2]","[53, 53]","['SINGLE', 'SINGLE']",2.0
1924,XIDHIF,CCO.[O-][Cl+3]([O-])([O-])O.[O-][Cl+3]([O-])([O-])O.c1ccc(C(=NN=C(c2ccccc2)c2ccccn2)C(=NN=C(c2ccccc2)c2ccccn2)c2ccccc2)cc1,80,3,"[(2, 3), (3, 4), (3, 9), (3, 14), (3, 21), (3, 32), (3, 45)]","[2, 4, 9, 14, 21, 32, 45]","[8, 8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
1925,XIGWUG,Cl.Cl.Nc1nnc(SCc2ccccc2)s1.Nc1nnc(SCc2ccccc2)s1,80,1,"[(0, 1), (1, 2), (1, 3), (1, 17)]","[0, 2, 3, 17]","[17, 17, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1926,XIJKOQ,[NH3+]CCS.[NH3+]CCS,80,4,"[(3, 4), (4, 5)]","[3, 5]","[16, 16]","['SINGLE', 'SINGLE']",2.0
