,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
10,AMOHAM,Cn1ccnc1C=NCCN(CCN=Cc1nccn1C)CCN=Cc1nccn1C.O.O,64,1,"[(0, 1), (1, 2), (1, 3), (1, 6), (1, 13), (1, 16), (1, 19), (1, 26), (1, 29)]","[0, 2, 3, 6, 13, 16, 19, 26, 29]","[8, 8, 7, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
11,AMOJAO,C(=NCCN(CCN=CC1=CNC=N1)CCN=CC1=CNC=N1)C1=CNC=N1.O=N(O)O,64,3,"[(2, 3), (3, 4), (3, 5), (3, 11), (3, 14), (3, 17), (3, 23), (3, 26), (3, 32)]","[2, 4, 5, 11, 14, 17, 23, 26, 32]","[8, 8, 7, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
12,AMOKAP,C(=NCCNCCN=CC1=CNC=N1)C1=CNC=N1.CO.O=N(O)O.O=N(O)O,64,2,"[(1, 2), (2, 3), (2, 7), (2, 11), (2, 6), (2, 10), (2, 14), (2, 20), (2, 23), (2, 29)]","[1, 3, 7, 11, 6, 10, 14, 20, 23, 29]","[8, 8, 8, 7, 8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
13,ARIHUF,C1CCOC1.C[Si](C)(C)C.C[Si](C)(C)C.Cc1c(C)c(C)c([Si](C)(C)C)c1C,64,9,"[(1, 9), (2, 9), (4, 9), (6, 9), (7, 9), (9, 10), (9, 15), (9, 20)]","[1, 2, 4, 6, 7, 10, 15, 20]","[6, 6, 6, 6, 6, 6, 6, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
14,AROMIF,CC1=CC(c2cccc(C3=NNC(C)=C3)n2)=NN1.CCO.O=N(O)O.O=N(O)O.O=N(O)O,64,3,"[(2, 3), (3, 4), (3, 8), (3, 12), (3, 16), (3, 7), (3, 11), (3, 15), (3, 27), (3, 29)]","[2, 4, 8, 12, 16, 7, 11, 15, 27, 29]","[8, 8, 8, 8, 7, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
15,BATNET,C1CCO([Ca]2345678(O9CCCC9)(O9CCCC9)c9%10c2%11c32c43c54c65c76c98[K]%10%1126354789%12%13%14%15c2c7c8c9c%12c%13c%14c2%15)C1.c1ccccccc1,64,33,"[(25, 33), (26, 33), (27, 33), (28, 33), (29, 33), (30, 33), (31, 33), (32, 33), (33, 34), (33, 35), (33, 36), (33, 37), (33, 38), (33, 39), (33, 40), (33, 41)]","[25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",16.0
16,BAXNIX,O.O.O.O.O.O.O.O,64,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8)]","[0, 2, 3, 4, 5, 6, 7, 8]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
17,BICXIW,C1CCOC1.C1CCOC1.Cc1cccc(C)c1N=Cc1cccc(COc2c(C)cccc2C)c1.Cl.Cl,64,1,"[(0, 1), (1, 2), (1, 3), (1, 8), (1, 13), (1, 21), (1, 30)]","[0, 2, 3, 8, 13, 21, 30]","[17, 17, 8, 8, 8, 7, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
18,BIFZEV,O.O.O.O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,64,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 8), (1, 11), (1, 15), (1, 19), (1, 23)]","[0, 2, 3, 4, 8, 11, 15, 19, 23]","[8, 8, 8, 8, 7, 7, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
19,BIYZEP,NC(=O)NC(N)=O.NC(=O)NC(N)=O.O.O.O.O,64,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 12), (1, 10), (1, 17)]","[0, 2, 3, 4, 5, 12, 10, 17]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
20,BOVFAW,O=N(O)O.Oc1ccccc1CN(CCN(Cc1ccccn1)Cc1ccccc1O)Cc1ccccn1,64,3,"[(2, 3), (3, 4), (3, 38), (3, 12), (3, 15), (3, 22), (3, 30), (3, 37)]","[2, 4, 38, 12, 15, 22, 30, 37]","[8, 8, 8, 7, 7, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
21,BUFLEV,CN(C)C=O.O.O=N(O)O.Oc1ccccc1C=NCCOCCN=Cc1ccccc1O,64,1,"[(0, 1), (1, 2), (1, 25), (1, 29), (1, 10), (1, 13), (1, 16), (1, 24), (1, 28)]","[0, 2, 25, 29, 10, 13, 16, 24, 28]","[8, 8, 8, 8, 7, 8, 7, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
22,BUGQAX,CCO.Cc1ccc([O-])c(C=[NH+]c2ccc(C)c(N=Cc3cc(C)ccc3O)c2)c1.Cc1ccc([O-])c(C=[NH+]c2ccc(C)c(N=Cc3cc(C)ccc3O)c2)c1.O=N(O)O.O=N(O)O.O=N(O)O,64,3,"[(2, 3), (3, 4), (3, 8), (3, 12), (3, 16), (3, 43), (3, 7), (3, 11), (3, 15)]","[2, 4, 8, 12, 16, 43, 7, 11, 15]","[8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
23,BUVVOD,O.O.O.O.O.O.O.O.O,64,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9)]","[0, 2, 3, 4, 5, 6, 7, 8, 9]","[8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
24,BUXHEI,O.O.O=Cc1ccccc1OCc1cccc(COc2ccccc2C=O)n1.O=Cc1ccccc1OCc1cccc(COc2ccccc2C=O)n1.O=N(O)O.O=N(O)O.O=N(O)O,64,1,"[(0, 1), (1, 2), (1, 3), (1, 7), (1, 11), (1, 15), (1, 41), (1, 6), (1, 10), (1, 14)]","[0, 2, 3, 7, 11, 15, 41, 6, 10, 14]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
25,CACFEV,C1CCOC1.C1CCOC1.Fc1cccc(F)c1N=CNc1c(F)cccc1F.Fc1cccc(F)c1N=CNc1c(F)cccc1F.Fc1cccc(F)c1N=CNc1c(F)cccc1F,64,19,"[(8, 19), (10, 19), (19, 20), (19, 39), (19, 58), (19, 63), (19, 22), (19, 41)]","[8, 10, 20, 39, 58, 63, 22, 41]","[7, 7, 7, 7, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
26,CANCOL,N1=NNC(Nc2nnnn2)=N1.O.O.O.O.n1nnc(Nc2nnnn2)n1,64,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 16), (1, 15), (1, 26)]","[0, 2, 3, 4, 5, 16, 15, 26]","[8, 8, 8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
27,CATCAC,O=C([O-])c1cccc(C(=O)O)n1.O=C([O-])c1cccc(C(=O)O)n1.O=C([O-])c1cccc(C(=O)O)n1,64,3,"[(2, 3), (3, 4), (3, 16), (3, 28), (3, 12), (3, 15), (3, 24), (3, 27), (3, 36)]","[2, 4, 16, 28, 12, 15, 24, 27, 36]","[8, 8, 8, 8, 7, 8, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
28,CEPWOM,[N-]=[N+]=N.[N-]=[N+]=N.[N-]=[N+]=N.[N-]=[N+]=[N-].[N-]=[N+]=[N-].[N-]=[N+]=[N-],64,3,"[(2, 3), (3, 4), (3, 7), (3, 10), (3, 13), (3, 16)]","[2, 4, 7, 10, 13, 16]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
29,CEQMAP,O.O.O.O.O.O.O.n1nnc(c2nnnn2)n1,64,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 17)]","[0, 2, 3, 4, 5, 6, 7, 8, 17]","[8, 8, 8, 8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
30,CEYGIZ,O=N(O)O.O=N(O)O.O=N(O)O.OCCOCCOCCO,64,3,"[(2, 3), (3, 4), (3, 5), (3, 9), (3, 13), (3, 8), (3, 12), (3, 16), (3, 19), (3, 22)]","[2, 4, 5, 9, 13, 8, 12, 16, 19, 22]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
31,CEZBAO,O.O.O.O.O.O.O.O,64,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8)]","[0, 2, 3, 4, 5, 6, 7, 8]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
32,CIBKEH,C1=CNC(c2ccccn2)C=C1.Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C,64,10,"[(1, 10), (2, 10), (4, 10), (6, 10), (8, 10), (10, 11), (10, 23), (10, 22), (10, 25), (10, 27), (10, 29), (10, 31)]","[1, 2, 4, 6, 8, 11, 23, 22, 25, 27, 29, 31]","[6, 6, 6, 6, 6, 7, 6, 7, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
33,CIBMOT,C1=C[N-]C(c2ccccn2)C=C1.Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C,64,10,"[(1, 10), (2, 10), (4, 10), (6, 10), (8, 10), (10, 11), (10, 23), (10, 22), (10, 25), (10, 27), (10, 29), (10, 31)]","[1, 2, 4, 6, 8, 11, 23, 22, 25, 27, 29, 31]","[6, 6, 6, 6, 6, 7, 6, 7, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
34,CIMQOH,O.O.O.O.O.O.O=C(O)c1cccc(C(=O)O)n1,64,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 15), (1, 17)]","[0, 2, 3, 4, 5, 6, 7, 15, 17]","[8, 8, 8, 8, 8, 8, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
35,CIQLIX,COc1ccccc1CCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NCCc1ccccc1OC)CC(=O)O)CC(=O)O.O,64,1,"[(0, 1), (1, 2), (1, 6), (1, 9), (1, 13), (1, 16), (1, 30), (1, 34), (1, 37)]","[0, 2, 6, 9, 13, 16, 30, 34, 37]","[8, 8, 7, 7, 8, 8, 7, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
36,COJJUJ,CC(C)c1cccc(C(C)C)c1N=Cc1ccccn1.CC(C)c1cccc(C(C)C)c1N=Cc1ccccn1.CC(C)c1cccc(C(C)C)c1N=Cc1ccccn1,64,20,"[(12, 20), (19, 20), (20, 21), (20, 41), (20, 28), (20, 48)]","[12, 19, 21, 41, 28, 48]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
37,COKMOF,O.O.O.O.O.O.O.O,64,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8)]","[0, 2, 3, 4, 5, 6, 7, 8]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
38,CURGED,O.O.O=N(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.O=N(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.O=N(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1,64,1,"[(0, 1), (1, 2), (1, 3), (1, 19), (1, 35), (1, 51), (1, 18), (1, 34), (1, 50)]","[0, 2, 3, 19, 35, 51, 18, 34, 50]","[8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
39,CUWQER,O.O.O.O.O.O.O.O=S(=O)([O-])c1cc2c(O)c(c1)Cc1cc(S(=O)(=O)[O-])cc(c1O)Cc1cc(S(=O)(=O)O)cc(c1O)Cc1cc(S(=O)(=O)[O-])cc(c1O)C2,64,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8)]","[0, 2, 3, 4, 5, 6, 7, 8]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
40,DAGBOG,COC(c1ccc2ccc3cccnc3c2n1)N(CC1=Nc2ccccc2N1)CC1=Nc2ccccc2N1.O=N(O)O.O=N(O)O,64,17,"[(13, 17), (16, 17), (17, 18), (17, 22), (17, 26), (17, 21), (17, 25), (17, 29), (17, 32)]","[13, 16, 18, 22, 26, 21, 25, 29, 32]","[7, 7, 8, 8, 7, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
41,DAGCEX,COC(c1ccc2cccc(O)c2n1)N(CC1=Nc2ccccc2N1)CC1=Nc2ccccc2N1.O=N(O)O.O=N(O)O,64,12,"[(11, 12), (12, 13), (12, 17), (12, 21), (12, 42), (12, 16), (12, 20), (12, 24), (12, 27)]","[11, 13, 17, 21, 42, 16, 20, 24, 27]","[8, 8, 8, 7, 7, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
42,DAHCIZ,O.O.O.c1ccc(c2nnnn2)nc1.c1ccc(c2nnnn2)nc1.c1ccc(c2nnnn2)nc1,64,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 15), (1, 26), (1, 14), (1, 25), (1, 36)]","[0, 2, 3, 4, 15, 26, 14, 25, 36]","[8, 8, 8, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
43,DAHCUL,O.O.On1ccccc1c1nnnn1.On1ccccc1c1nnnn1.On1ccccc1c1nnnn1,64,1,"[(0, 1), (1, 2), (1, 3), (1, 15), (1, 27), (1, 14), (1, 26), (1, 38)]","[0, 2, 3, 15, 27, 14, 26, 38]","[8, 8, 8, 8, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
44,DAJREP,O=N(O)C1=NN([BH](N2C=CC=N2)N2C=CC=N2)C=C1.O=N(O)O.O=[N+]([O-])C1=NN([BH](N2C=CC=N2)N2C=CC=N2)C=C1,64,3,"[(2, 3), (3, 4), (3, 5), (3, 24), (3, 9), (3, 18), (3, 23), (3, 34), (3, 39)]","[2, 4, 5, 24, 9, 18, 23, 34, 39]","[8, 8, 8, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
45,DAKTOC,CC1(C)CCCC(C)(C)N1O.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C,64,11,"[(10, 11), (11, 12), (11, 21), (11, 30)]","[10, 12, 21, 30]","[8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
46,DAKVAQ,CC1(C)CCCC(C)(C)N1[O-].C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C,64,11,"[(10, 11), (11, 12), (11, 21), (11, 30)]","[10, 12, 21, 30]","[8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
47,DAYGER,CCN(CC)C(=O)COc1ccccc1c1ccccc1OCC(=O)N(CC)CC.O=N(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,64,7,"[(6, 7), (7, 8), (7, 24), (7, 40), (7, 56), (7, 23), (7, 59), (7, 72)]","[6, 8, 24, 40, 56, 23, 59, 72]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
48,DEFYOE,CC(C)N(C(=O)COc1ccccc1C(=O)NCc1ccccn1)C(C)C.O.O=N(O)O.O=N(O)O.O=N(O)O,64,1,"[(0, 1), (1, 2), (1, 6), (1, 10), (1, 14), (1, 5), (1, 9), (1, 13), (1, 17), (1, 25)]","[0, 2, 6, 10, 14, 5, 9, 13, 17, 25]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
49,DEKCIG,N.c1cccc1.c1cccc1.c1cccc1,64,1,"[(0, 1), (1, 2), (1, 7), (1, 12), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 9), (1, 10), (1, 11), (1, 13), (1, 14), (1, 15), (1, 16)]","[0, 2, 7, 12, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16]","[7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",16.0
50,DESZIN,CC(C)O.CC(C)O.CC(C)O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,64,4,"[(3, 4), (4, 5), (4, 9), (4, 13), (4, 28), (4, 43), (4, 18), (4, 33), (4, 48)]","[3, 5, 9, 13, 28, 43, 18, 33, 48]","[8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
