,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
3198,LUJMUA,Nc1ccccc1C(O)=NN=C(c1ccccc1)c1ccccn1.Nc1ccccc1C(O)=NN=C(c1ccccc1)c1ccccn1,25,23,"[(9, 23), (22, 23), (23, 24), (23, 25), (23, 28), (23, 41)]","[9, 22, 24, 25, 28, 41]","[7, 7, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3199,LUKVAO,CC(C)(C)c1cc(C=NCc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1.CC(C)(C)c1cc(C=NCc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,25,17,"[(8, 17), (16, 17), (17, 18), (17, 26), (17, 30), (17, 38)]","[8, 16, 18, 26, 30, 38]","[7, 8, 8, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3200,LUKVIX,CC(C)(C)C1=NN([BH](N2C=C(C#N)C(C(C)(C)C)=N2)N2C=C(C#N)C(C(C)(C)C)=N2)C=C1C#N.CC(C)(C)C1=NN([BH](N2C=C(C#N)C(C(C)(C)C)=N2)N2C=C(C#N)C(C(C)(C)C)=N2)C=C1C#N.CO.CO.O.O,25,1,"[(0, 1), (1, 2), (1, 3), (1, 5), (1, 7), (1, 41)]","[0, 2, 3, 5, 7, 41]","[8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3201,LUKVUJ,CC(C)(C)C1=NN([BH](N2C=C(C#N)C(C(C)(C)C)=N2)N2C=C(C#N)C(C(C)(C)C)=N2)C=C1C#N.CC(C)(C)C1=NN([BH](N2C=C(C#N)C(C(C)(C)C)=N2)N2C=C(C#N)C(C(C)(C)C)=N2)C=C1C#N.O.O.O.O,25,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 39)]","[0, 2, 3, 4, 5, 39]","[8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3202,LULLEM,C#O.C#O.C=C=C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.c1cccc1,25,2,"[(1, 2), (2, 3), (2, 25), (2, 27), (2, 4), (2, 28), (2, 29), (2, 30), (2, 31)]","[1, 3, 25, 27, 4, 28, 29, 30, 31]","[6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
3203,LUMDIH,C#O.C#O.C1=COCC1.c1cccc1,25,2,"[(1, 2), (2, 3), (2, 5), (2, 10), (2, 6), (2, 11), (2, 12), (2, 13), (2, 14)]","[1, 3, 5, 10, 6, 11, 12, 13, 14]","[6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
3204,LUMMUB,CC(=NO)c1cccc(C(C)=NO)n1.CC(=NO)c1cccc(C(C)=NO)n1,25,4,"[(2, 4), (4, 5), (4, 15), (4, 13), (4, 23), (4, 25)]","[2, 5, 15, 13, 23, 25]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3205,LUNLOV,O.O.c1ccc2c(c1)ncn2CCN(CCn1cnc2ccccc21)CCn1cnc2ccccc21.c1ccc2c(c1)ncn2CCN(CCn1cnc2ccccc21)CCn1cnc2ccccc21,25,1,"[(0, 1), (1, 2), (1, 3), (1, 37), (1, 24), (1, 58)]","[0, 2, 3, 37, 24, 58]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3206,LUPROD,N#C[C-](C#N)C(N)=O.N#C[C-](C#N)C(N)=O.O.O.O.O,25,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 13)]","[0, 2, 3, 4, 5, 13]","[8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3207,LUPYON,O.O.c1cc2nc(c1)CNCCOc1ccccc1OCCNC2,25,1,"[(0, 1), (1, 2), (1, 3), (1, 6), (1, 13), (1, 16), (1, 24)]","[0, 2, 3, 6, 13, 16, 24]","[8, 8, 7, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
3208,LURMAM,C#O.C#O.C#O.C#O.C#O,25,2,"[(1, 2), (2, 3), (2, 5), (2, 7), (2, 9)]","[1, 3, 5, 7, 9]","[6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
3209,LUTSUO,C#O.C#O.C#O.C1=CC=CC(P(C2C=CC=CC=C2)C2C=CC=CC=C2)C=C1.C1=CC=CC(P(C2C=CC=CC=C2)C2C=CC=CC=C2)C=C1.N=C=S,25,3,"[(2, 3), (3, 4), (3, 6), (3, 8), (3, 10), (3, 32)]","[2, 4, 6, 8, 10, 32]","[7, 6, 6, 6, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3210,LUTYOR,C(=NN(c1ccccc1)c1ccccn1)c1ccccn1.Cl.Cl.O,25,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 11), (1, 24)]","[0, 2, 3, 4, 11, 24]","[8, 17, 17, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3211,LUVTIF,C#O.C#O.C#O.C1=CC=CC(P(C2C=CC=CC=C2)C2C=CC=CC=C2)C=C1.I,25,1,"[(0, 1), (1, 2), (1, 4), (1, 6), (1, 8), (1, 9), (1, 15)]","[0, 2, 4, 6, 8, 9, 15]","[53, 6, 6, 6, 6, 6, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
3212,LUVVII,CC#N.CC#N.CC#N.c1ccc(CN2CCCN(Cc3ccccn3)CC2)nc1,25,3,"[(2, 3), (3, 4), (3, 7), (3, 10), (3, 17), (3, 21), (3, 30)]","[2, 4, 7, 10, 17, 21, 30]","[7, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
3213,LUVVOO,Brc1ccc(CN2CCCN(Cc3ccc(Br)cn3)CC2)nc1.CC(C)=O.[O-][Cl+3]([O-])([O-])O,25,4,"[(3, 4), (4, 5), (4, 10), (4, 18), (4, 22), (4, 32)]","[3, 5, 10, 18, 22, 32]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3214,LUVVOQ,Br.C#O.C#O.C#O.CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[SiH2]1.CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[SiH2]1,25,1,"[(0, 1), (1, 2), (1, 4), (1, 6), (1, 8), (1, 37)]","[0, 2, 4, 6, 8, 37]","[35, 6, 6, 6, 14, 14]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3215,LUVVUU,CC#N.Cc1cccc(CN2CCCN(Cc3cccc(C)n3)CC2)n1.[O-][Cl+3]([O-])([O-])O,25,3,"[(2, 3), (3, 4), (3, 9), (3, 17), (3, 21), (3, 31)]","[2, 4, 9, 17, 21, 31]","[7, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3216,LUVWAB,COc1cccc(CN2CCCN(Cc3cccc(OC)n3)CC2)n1.[O-][Cl+3]([O-])([O-])O.[O-][Cl+3]([O-])([O-])O,25,24,"[(8, 24), (12, 24), (23, 24), (24, 25), (24, 30), (24, 35)]","[8, 12, 23, 25, 30, 35]","[7, 7, 7, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
