,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
11,AFARII,O.O.O.O=[N+]([O-])c1cccc([N+](=O)[O-])c1O.O=[N+]([O-])c1cccc([N+](=O)[O-])c1O.O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,39,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 17), (1, 30), (1, 12), (1, 25), (1, 38)]","[0, 2, 3, 4, 17, 30, 12, 25, 38]","[8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
12,AFINEI,C1CCOC1.C1CCOC1.C1CCOC1.C[Si](C)(C)C.C[Si](C)(C)C.C[Si](C)(C)C,39,5,"[(4, 5), (5, 6), (5, 11), (5, 16), (5, 21), (5, 26)]","[4, 6, 11, 16, 21, 26]","[6, 6, 6, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
13,AFOYEZ,Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C.Cl.O=C(c1ccccc1)c1ccccc1,39,1,"[(0, 1), (1, 2), (1, 16), (1, 26), (1, 18), (1, 20), (1, 22), (1, 24), (1, 28), (1, 30), (1, 32), (1, 34)]","[0, 2, 16, 26, 18, 20, 22, 24, 28, 30, 32, 34]","[17, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
14,AFOYID,C=C(C)C(=O)OC.Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C.Cl,39,1,"[(0, 1), (1, 2), (1, 9), (1, 19), (1, 11), (1, 13), (1, 15), (1, 17), (1, 21), (1, 23), (1, 25), (1, 27)]","[0, 2, 9, 19, 11, 13, 15, 17, 21, 23, 25, 27]","[17, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
15,AFOYOJ,Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C.Cl.O=C1CCCCCO1,39,1,"[(0, 1), (1, 2), (1, 10), (1, 20), (1, 12), (1, 14), (1, 16), (1, 18), (1, 22), (1, 24), (1, 26), (1, 28)]","[0, 2, 10, 20, 12, 14, 16, 18, 22, 24, 26, 28]","[17, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
16,AFOYUP,CN(C)P(=O)(N(C)C)N(C)C.Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C.Cl,39,1,"[(0, 1), (1, 2), (1, 13), (1, 23), (1, 15), (1, 17), (1, 19), (1, 21), (1, 25), (1, 27), (1, 29), (1, 31)]","[0, 2, 13, 23, 15, 17, 19, 21, 25, 27, 29, 31]","[17, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
17,AFOZAW,Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C.Cl.O=C1CCCCCN1,39,1,"[(0, 1), (1, 2), (1, 10), (1, 20), (1, 12), (1, 14), (1, 16), (1, 18), (1, 22), (1, 24), (1, 26), (1, 28)]","[0, 2, 10, 20, 12, 14, 16, 18, 22, 24, 26, 28]","[17, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
18,AFOZEA,CN1CCCC1=O.Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C.Cl,39,1,"[(0, 1), (1, 2), (1, 9), (1, 19), (1, 11), (1, 13), (1, 15), (1, 17), (1, 21), (1, 23), (1, 25), (1, 27)]","[0, 2, 9, 19, 11, 13, 15, 17, 21, 23, 25, 27]","[17, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
19,AFOZIE,CN1CCCN(C)C1=O.Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C.Cl,39,1,"[(0, 1), (1, 2), (1, 11), (1, 21), (1, 13), (1, 15), (1, 17), (1, 19), (1, 23), (1, 25), (1, 27), (1, 29)]","[0, 2, 11, 21, 13, 15, 17, 19, 23, 25, 27, 29]","[17, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
20,AFOZOK,Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C.Cl.O=C1CCCCCN1.O=C1CCCCCN1,39,1,"[(0, 1), (1, 2), (1, 10), (1, 18), (1, 28), (1, 20), (1, 22), (1, 24), (1, 26), (1, 30), (1, 32), (1, 34), (1, 36)]","[0, 2, 10, 18, 28, 20, 22, 24, 26, 30, 32, 34, 36]","[17, 8, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",13.0
21,AFUFAI,C[Si](C)(C)NCCN(CCN[Si](C)(C)C)Cc1ccccn1.C[Si](C)(C)N[Si](C)(C)C,39,15,"[(4, 15), (7, 15), (10, 15), (15, 16), (15, 25)]","[4, 7, 10, 16, 25]","[7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
