,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
3009,GEKDIL,CC1=CC(C)=NN1C[SiH]123OCCN1(CCO2)CCO3.Cl.Cl,30,1,"[(0, 1), (1, 2), (1, 3), (1, 13)]","[0, 2, 3, 13]","[17, 17, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3010,GEKNUJ,Oc1ccccc1C=NCCc1ccccn1.Oc1ccccc1C=NCCc1ccccn1,30,17,"[(0, 17), (8, 17), (17, 18), (17, 26)]","[0, 8, 18, 26]","[8, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3011,GEKPAR,Cc1ccc(O)c(C=NCCc2ccccn2)c1.Cc1ccc(O)c(C=NCCc2ccccn2)c1,30,6,"[(5, 6), (6, 7), (6, 25), (6, 16)]","[5, 7, 25, 16]","[8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3012,GEKPEV,COc1cccc(C=NCCc2ccccn2)c1O.COc1cccc(C=NCCc2ccccn2)c1O,30,17,"[(8, 17), (17, 18), (17, 20), (17, 30)]","[8, 18, 20, 30]","[7, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3013,GEKVUQ,CC(O)=NN=Cc1cccc2cccnc12.CC(O)=NN=Cc1cccc2cccnc12,30,15,"[(3, 15), (13, 15), (15, 16), (15, 17), (15, 20), (15, 30)]","[3, 13, 16, 17, 20, 30]","[7, 7, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3014,GEKWEZ,C1CCN2CC3CC(CN4CCCCC34)C2C1.I.I,30,1,"[(0, 1), (1, 2), (1, 3), (1, 18)]","[0, 2, 3, 18]","[53, 53, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3015,GELFUA,Br.COc1ccc(C=NCC[NH2+]C(C)C)c(O)c1.[Br-],30,1,"[(0, 1), (1, 2), (1, 3), (1, 13)]","[0, 2, 3, 13]","[35, 35, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3016,GELGAH,Br.Br.CC(=NCCN(C)C)c1ccccn1,30,1,"[(0, 1), (1, 2), (1, 3), (1, 11), (1, 14)]","[0, 2, 3, 11, 14]","[35, 35, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
3017,GELJAI,CCc1c(CC)c2[nH]c1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3nc(c2-c2ccccc2)CC3)C=C1,30,29,"[(15, 29), (28, 29), (29, 30), (29, 40)]","[15, 28, 30, 40]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3018,GELJOX,CCn1ccnc1N=Nc1ccc2ccccc2c1.CCn1ccnc1N=Nc1ccc2ccccc2c1.[N-]=[N+]=N.[N-]=[N+]=N,30,19,"[(5, 19), (19, 20), (19, 23), (19, 26)]","[5, 20, 23, 26]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3019,GELKOY,O.O.O.O.O.O=C(O)c1cc([N+](=O)[O-])ccc1O,30,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6)]","[0, 2, 3, 4, 5, 6]","[8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3020,GELPIW,CCc1c(CC)c2[nH]c1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3[nH]c(c(CC)c3CC)c(-c3ccccc3)c3nc(c2-c2ccccc2)CC3)C=C1.CO,30,2,"[(1, 2), (2, 3), (2, 15), (2, 18), (2, 28)]","[1, 3, 15, 18, 28]","[8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
3021,GELQET,CCc1c(CC)c2[nH]c1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3nc(c2-c2ccccc2)CC3)C=C1.CO,30,2,"[(1, 2), (2, 3), (2, 13), (2, 16), (2, 26)]","[1, 3, 13, 16, 26]","[8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
3022,GELQOE,C1CNCCN2CCNCCNCCN(CCN1)CCNCCNCC2.[OH3+],30,1,"[(0, 1), (1, 2), (1, 14), (1, 17), (1, 22)]","[0, 2, 14, 17, 22]","[8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
3023,GELZAA,Oc1ccc2ccccc2c1C=NC1CCCC1.Oc1ccc2ccccc2c1C=NC1CCCC1,30,18,"[(0, 18), (12, 18), (18, 19), (18, 31)]","[0, 12, 19, 31]","[8, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3024,GELZEE,O=[N+]([O-])c1ccc(O)c(C=NC2CCCC2)c1.O=[N+]([O-])c1ccc(O)c(C=NC2CCCC2)c1,30,8,"[(7, 8), (8, 9), (8, 26), (8, 17)]","[7, 9, 26, 17]","[8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3025,GEMQUL,c1ccc2sc(N=c3[nH]c4ccccc4s3)nc2c1.c1ccc2sc(N=c3[nH]c4ccccc4s3)nc2c1,30,12,"[(4, 12), (12, 13), (12, 20), (12, 24)]","[4, 13, 20, 24]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3026,GENGOW,C.C.CC1(C)CCCC(C)(C)N1[Li]1N(C)(C)CCN1(C)C,30,1,"[(0, 1), (1, 2), (1, 3)]","[0, 2, 3]","[6, 6, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
3027,GENRIE,CC(C)(C)N1C=CN(B(c2ccccc2)(N2C=CN(C(C)(C)C)C2)N2C=CN(C(C)(C)C)C2)C1.Cl,30,1,"[(0, 1), (1, 2), (1, 16), (1, 25)]","[0, 2, 16, 25]","[17, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3028,GENROK,CC(C)(C)N1C=CN(B(c2ccccc2)(N2C=CN(C(C)(C)C)C2)N2C=CN(C(C)(C)C)C2)C1.CCCC,30,4,"[(3, 4), (4, 5), (4, 19), (4, 28)]","[3, 5, 19, 28]","[6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3029,GENRUQ,CC(C)(C)N1C=CN(B(c2ccccc2)(N2C=CN(C(C)(C)C)C2)N2C=CN(C(C)(C)C)C2)=C1.SSSS,30,15,"[(14, 15), (15, 16), (15, 20), (15, 19)]","[14, 16, 20, 19]","[6, 16, 6, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3030,GENVII,CCCCCCc1ccc(N2C3=N(c4c2c2ccccc2c2ccccc42)B(C)(C)c2cc(c4ccc(O)c(C=NCCN=Cc5cc(c6ccc7c(c6)B(C)(C)N6=C7N(c7ccc(CCCCCC)cc7)c7c6c6ccccc6c6ccccc76)ccc5O)c4)ccc23)cc1.CN(C)C=O,30,43,"[(42, 43), (43, 44), (43, 97), (43, 52), (43, 55)]","[42, 44, 97, 52, 55]","[8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
