,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
4189,QOPBAZ,CCOC=O.CCOC=O.Cl.Cl.Cl.Cl,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 10)]","[0, 2, 3, 4, 5, 10]","[17, 17, 17, 17, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4190,QORTOJ,C.C.Cc1ccc(-c2ccc(C)cn2)nc1.Cl.Cl,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 18)]","[0, 2, 3, 4, 5, 18]","[6, 6, 17, 17, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4191,QORTUP,Cl.Cl.[Cl-].[Cl-].c1ccccc1.c1ccccc1,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 11)]","[0, 2, 3, 4, 5, 11]","[17, 17, 17, 17, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4192,QOTJOZ,CCO.O=C(O)c1cc(-c2ccc(O)cc2)nc2ccccc12.c1ccccc1.c1ccccc1.c1ccccc1,50,3,"[(2, 3), (3, 4), (3, 24), (3, 30), (3, 36)]","[2, 4, 24, 30, 36]","[8, 8, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
4193,QOTJUF,C1CCCCC1.C1CCCCC1.C1CCCCC1.O=C(O)C(Br)C(Br)c1ccccc1,50,13,"[(12, 13), (13, 14), (13, 20), (13, 26)]","[12, 14, 20, 26]","[8, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
4194,QOVVEE,Cl.Cl.Cl.O=C([O-])CNCC(=O)O,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 8), (1, 12)]","[0, 2, 3, 4, 8, 12]","[17, 17, 17, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4195,QOVVIG,COc1cccc(C)c1N=Cc1ccccc1.Cl.Cl.Cl.Cl,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 14)]","[0, 2, 3, 4, 5, 14]","[17, 17, 17, 17, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4196,QOWYEG,CC1=NN(c2ccccc2)C(=O)C1=C(c1ccccc1C(=O)O)c1c(C)nn(-c2ccccc2)c1O.c1ccccc1.c1ccccc1.c1ccccc1,50,16,"[(15, 16), (16, 17), (16, 23), (16, 29)]","[15, 17, 23, 29]","[8, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
4197,QOWYIK,CC1=NN(c2ccccc2)C(=O)C1=C(c1ccccc1C(=O)O)c1c(C)nn(-c2ccccc2)c1O.O.c1ccccc1.c1ccccc1.c1ccccc1,50,1,"[(0, 1), (1, 2), (1, 38), (1, 44), (1, 50)]","[0, 2, 38, 44, 50]","[8, 8, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
4198,QOXQID,CC(=CC(C)=Nc1ccccc1)Nc1ccccc1.Cl,50,1,"[(0, 1), (1, 2), (1, 6)]","[0, 2, 6]","[17, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
4199,QOZBEN,C.C.CCNC(=O)CC(CC)=C(C)CC,50,1,"[(0, 1), (1, 2), (1, 3), (1, 8)]","[0, 2, 3, 8]","[6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
4200,QOZBIR,C#C.C#C.c1ccccc1.c1ccccc1,50,2,"[(1, 2), (2, 3), (2, 5), (2, 11)]","[1, 3, 5, 11]","[6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
4201,QOZGEU,C.C.CCN(CC)c1ccc(C=NC(Cc2c[nH]c3ccccc23)C(=O)O)c(O)c1,50,1,"[(0, 1), (1, 2), (1, 3), (1, 17), (1, 25)]","[0, 2, 3, 17, 25]","[6, 6, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
4202,QOZGIY,CC.CC.CCN(CC)c1ccc(C=NC(Cc2c[nH]c3ccccc23)C(=O)O)c(O)c1,50,2,"[(1, 2), (2, 3), (2, 5), (2, 19), (2, 27)]","[1, 3, 5, 19, 27]","[6, 6, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
4203,QOZGOE,C1CCCCC1.C1CCCCC1.CCN(CC)c1ccc(C=NC(Cc2c[nH]c3ccccc23)C(=O)O)c(O)c1,50,25,"[(10, 25), (24, 25), (25, 26), (25, 29), (25, 35)]","[10, 24, 26, 29, 35]","[7, 8, 8, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
4204,QOZGUK,CCCC.CCCC.CCN(CC)c1ccc(C=NC(Cc2c[nH]c3ccccc23)C(=O)O)c(O)c1,50,4,"[(3, 4), (4, 5), (4, 9), (4, 23), (4, 31)]","[3, 5, 9, 23, 31]","[6, 6, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
4205,QOZPIF,Cl.Cl.Cl.Cl.[Cl-].c1ccc(P(C[PH+](c2ccccc2)c2ccccc2)c2ccccc2)cc1,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6)]","[0, 2, 3, 4, 5, 6]","[17, 17, 17, 17, 17, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4206,QOZPOL,Cl.Cl.Cl.Cl.O=P(C[PH+](c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6)]","[0, 2, 3, 4, 5, 6]","[17, 17, 17, 17, 17, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4207,QOZPUR,Cl.Cl.Cl.Cl.O=P(C[PH+](C1CCCCC1)C1CCCCC1)(C1CCCCC1)C1CCCCC1.[Cl-],50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6)]","[0, 2, 3, 4, 5, 6]","[17, 17, 17, 17, 17, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4208,QOZQAY,Cl.Cl.Cl.Cl.O=P(CCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 10)]","[0, 2, 3, 4, 5, 10]","[17, 17, 17, 17, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
