,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
25,BASLUD,CCC1=C(CC)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC)c5CC)C(CC)=C4CC)c(CC)c3CC.c1ccc2cc3c(cc2c1)-c1nc-3nc2[nH]c(nc3nc(nc4[nH]c(n1)c1cc5ccccc5cc41)-c1cc4ccccc4cc1-3)c1cc3ccccc3cc21,68,22,"[(6, 22), (10, 22), (14, 22), (21, 22), (22, 23), (22, 27), (22, 44), (22, 68)]","[6, 10, 14, 21, 23, 27, 44, 68]","[7, 7, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
26,BATPAR,C1CCO([Ca]2345678(O9CCCC9)(O9CCCC9)c9%10c2%11c32c43c54c65c76c98[K]%10%1126354789%12%13%14%15c2c7c8c9c%12c%13c%14c2%15)C1.c1ccccccc1,68,33,"[(25, 33), (26, 33), (27, 33), (28, 33), (29, 33), (30, 33), (31, 33), (32, 33), (33, 34), (33, 35), (33, 36), (33, 37), (33, 38), (33, 39), (33, 40), (33, 41)]","[25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",16.0
27,BAWPEW,CC(C)(C)P(=O)(C(C)(C)C)C(C)(C)C.CC(C)(C)P(=O)(C(C)(C)C)C(C)(C)C.O=N(O)O.O=N(O)O.O=N(O)O,68,6,"[(5, 6), (6, 7), (6, 11), (6, 15), (6, 19), (6, 10), (6, 14), (6, 18)]","[5, 7, 11, 15, 19, 10, 14, 18]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
28,BENDUV,O.O.O.O.O.O.O.O,68,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8)]","[0, 2, 3, 4, 5, 6, 7, 8]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
29,BEXLEW,CC(C)NC(NC(C)(C)C)=[NH]C(C)C.c1cccc1.c1cccc1,68,9,"[(5, 9), (9, 10), (9, 15), (9, 20), (9, 16), (9, 17), (9, 18), (9, 19), (9, 21), (9, 22), (9, 23), (9, 24)]","[5, 10, 15, 20, 16, 17, 18, 19, 21, 22, 23, 24]","[7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
30,BIDMUX,CCO.CCO.CCO.O=N(O)O.O=N(O)O.O=N(O)O,68,3,"[(2, 3), (3, 4), (3, 8), (3, 12), (3, 16), (3, 19), (3, 7), (3, 11), (3, 15)]","[2, 4, 8, 12, 16, 19, 7, 11, 15]","[8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
31,BINCIO,Cc1cc(C23CC4CC(CC(C4)C2)C3)c(O)c(C23CC4CC(CC(C4)C2)C3)c1.Cc1cc(C23CC4CC(CC(C4)C2)C3)c(O)c(C23CC4CC(CC(C4)C2)C3)c1.Cc1cc(C23CC4CC(CC(C4)C2)C3)c(O)c(C23CC4CC(CC(C4)C2)C3)c1.[Cl-],68,6,"[(5, 6), (6, 7), (6, 8), (6, 36)]","[5, 7, 8, 36]","[8, 17, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
32,BOBWAQ,C1CCOC1.C1CCOC1.C1CCOC1.Cl.Cl.c1cccc1,68,1,"[(0, 1), (1, 2), (1, 3), (1, 8), (1, 13), (1, 18), (1, 19), (1, 20), (1, 21), (1, 22)]","[0, 2, 3, 8, 13, 18, 19, 20, 21, 22]","[17, 17, 8, 8, 8, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
33,BODMUD,Nc1nc(c2ccccc2N)nc2c1cccc2.c1cccc1.c1cccc1,68,18,"[(0, 18), (2, 18), (17, 18), (18, 19), (18, 24), (18, 20), (18, 21), (18, 22), (18, 23), (18, 25), (18, 26), (18, 27), (18, 28)]","[0, 2, 17, 19, 24, 20, 21, 22, 23, 25, 26, 27, 28]","[7, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",13.0
34,BOWPOV,CC1(N(CC(=O)O)CC(=O)O)CN(CC(=O)[O-])CCN(CC(=O)O)C1.O,68,1,"[(0, 1), (1, 2), (1, 6), (1, 9), (1, 13), (1, 18), (1, 22), (1, 26)]","[0, 2, 6, 9, 13, 18, 22, 26]","[8, 8, 7, 7, 8, 7, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
35,BOWXOA,O=N(O)O.O=N(O)O.O=N(O)O.O=N(O)O.O=N(O)O,68,3,"[(2, 3), (3, 4), (3, 5), (3, 9), (3, 13), (3, 17), (3, 8), (3, 12), (3, 16), (3, 20)]","[2, 4, 5, 9, 13, 17, 8, 12, 16, 20]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
36,CACGAS,C1CCOC1.CC(C)c1cccc(C(C)C)c1N=CNc1c(C(C)C)cccc1C(C)C.CC(C)c1cccc(C(C)C)c1N=CNc1c(C(C)C)cccc1C(C)C.F,68,1,"[(0, 1), (1, 2), (1, 29), (1, 56), (1, 4), (1, 31)]","[0, 2, 29, 56, 4, 31]","[9, 7, 7, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
37,CACHIB,C1CCOC1.Fc1cccc(F)c1N=CNc1c(F)cccc1F.Fc1cccc(F)c1N=CNc1c(F)cccc1F.I.c1ccncc1,68,1,"[(0, 1), (1, 2), (1, 21), (1, 40), (1, 45), (1, 4), (1, 23)]","[0, 2, 21, 40, 45, 4, 23]","[53, 7, 7, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
38,CACHOH,Fc1cccc(F)c1N=CNc1c(F)cccc1F.Fc1cccc(F)c1N=CNc1c(F)cccc1F.Fc1cccc(F)c1N=CNc1c(F)cccc1F.c1ccncc1,68,19,"[(8, 19), (10, 19), (19, 20), (19, 39), (19, 58), (19, 22), (19, 41)]","[8, 10, 20, 39, 58, 22, 41]","[7, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
39,CAMBIC,C[Si](C)(C)C12[BH]3[BH]4C5([Si](C)(C)C)[BH-]1[BH]3425.C[Si](C)(C)C12[BH]3[BH]4C5([Si](C)(C)C)[BH-]1[BH]3425.[H]B12B3([H])C4([Si](C)(C)C)[BH-]5C1([Si](C)(C)C)[BH]5234,68,4,"[(0, 4), (3, 4), (4, 5), (4, 19), (4, 6), (4, 7), (4, 8), (4, 9), (4, 20), (4, 21), (4, 22), (4, 23)]","[0, 3, 5, 19, 6, 7, 8, 9, 20, 21, 22, 23]","[1, 1, 5, 5, 5, 6, 5, 6, 5, 6, 5, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
40,CAMDEZ,CO[PH](=S)(=S)OC.CO[PH](=S)(=S)OC.CO[PH](=S)(=S)OC.CO[PH](=S)(=S)OC,68,4,"[(3, 4), (4, 5), (4, 6), (4, 13), (4, 20), (4, 8), (4, 15), (4, 22)]","[3, 5, 6, 13, 20, 8, 15, 22]","[16, 16, 16, 16, 16, 16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
41,CANTUH,O.O.O.O.O=C(O)COCC(=O)O.c1cnc2c(c1)ccc1cccnc12,68,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 14), (1, 9), (1, 13), (1, 25)]","[0, 2, 3, 4, 5, 14, 9, 13, 25]","[8, 8, 8, 8, 8, 7, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
42,CAZBOU,O.O.OP(=S)(C1CCCCC1)C1CCCCC1.OP(=S)(C1CCCCC1)C1CCCCC1.OP(=S)(C1CCCCC1)C1CCCCC1.OP(=S)(C1CCCCC1)C1CCCCC1,68,1,"[(0, 1), (1, 2), (1, 3), (1, 18), (1, 33), (1, 48)]","[0, 2, 3, 18, 33, 48]","[8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
43,CECLEB,CC(=O)NN.CC(=O)NN.CC(=O)NN.CC(=O)NN.O,68,1,"[(0, 1), (1, 2), (1, 7), (1, 12), (1, 17), (1, 5), (1, 10), (1, 15), (1, 20)]","[0, 2, 7, 12, 17, 5, 10, 15, 20]","[8, 7, 7, 7, 7, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
